DateTime,Close,Open,High,Low,Volume
16:25 31.05.22,1851.6,1853.6,1854.6,1851.6,491
16:30 31.05.22,1850.7,1851.7,1852.7,1850.7,692
16:35 31.05.22,1846.6,1850.7,1850.7,1845.6,1036
16:40 31.05.22,1843.6,1846.6,1847.6,1842.6,984
16:45 31.05.22,1838.8,1843.6,1843.7,1838.8,988
08:45 01.06.22,1843.7,1851.1,1851.1,1842.6,676
08:50 01.06.22,1845.6,1844.6,1845.6,1843.6,227
08:55 01.06.22,1846.6,1845.6,1846.6,1844.6,228
09:00 01.06.22,1840.7,1846.7,1847.7,1840.6,876
09:05 01.06.22,1835.6,1841.6,1841.6,1835.6,1108
09:10 01.06.22,1834.7,1835.7,1839.6,1834.6,768
09:15 01.06.22,1831.7,1834.6,1834.6,1831.6,934
09:20 01.06.22,1829.6,1831.7,1833.6,1827.6,748
09:25 01.06.22,1826.6,1829.6,1829.6,1825.6,697
09:30 01.06.22,1830.6,1826.6,1830.6,1825.6,567
09:35 01.06.22,1829.6,1830.6,1832.6,1829.6,507
09:40 01.06.22,1827.7,1829.6,1829.6,1825.6,496
09:45 01.06.22,1826.6,1827.7,1828.6,1824.6,548
09:50 01.06.22,1825.6,1826.6,1829.6,1824.6,504
09:55 01.06.22,1827.6,1825.6,1827.7,1825.6,204
10:00 01.06.22,1825.6,1828.6,1828.6,1825.6,415
10:05 01.06.22,1824.6,1825.7,1826.6,1820.7,1001
10:10 01.06.22,1822.6,1824.6,1824.6,1821.6,496
10:15 01.06.22,1825.6,1822.6,1826.6,1822.6,481
10:20 01.06.22,1826.7,1825.7,1827.6,1825.6,386
10:25 01.06.22,1828.6,1826.7,1829.7,1826.7,262
10:30 01.06.22,1830.6,1827.7,1832.6,1827.6,491
10:35 01.06.22,1827.7,1830.6,1831.7,1826.6,566
10:40 01.06.22,1827.6,1828.6,1829.7,1826.7,358
10:45 01.06.22,1831.6,1827.6,1832.6,1827.6,436
10:50 01.06.22,1831.6,1832.6,1832.6,1831.6,210
10:55 01.06.22,1831.6,1832.6,1832.6,1830.6,360
11:00 01.06.22,1831.6,1830.7,1831.7,1830.6,207
11:05 01.06.22,1832.6,1831.6,1833.6,1831.6,378
11:10 01.06.22,1831.6,1831.7,1831.7,1830.6,306
11:15 01.06.22,1835.6,1831.6,1835.6,1831.6,370
11:20 01.06.22,1835.7,1835.6,1836.6,1833.6,405
11:25 01.06.22,1835.6,1835.7,1836.6,1835.6,286
11:30 01.06.22,1836.6,1834.7,1836.6,1834.6,324
11:35 01.06.22,1836.6,1836.6,1838.6,1835.7,433
11:40 01.06.22,1838.7,1836.6,1838.7,1836.6,347
11:45 01.06.22,1838.6,1838.7,1839.6,1838.6,402
11:50 01.06.22,1839.7,1837.7,1839.7,1837.6,459
11:55 01.06.22,1838.7,1839.7,1840.6,1838.7,218
12:00 01.06.22,1836.6,1837.7,1837.7,1836.6,425
12:05 01.06.22,1837.6,1836.6,1837.6,1836.6,126
12:10 01.06.22,1834.6,1837.6,1837.6,1833.6,417
12:15 01.06.22,1836.6,1834.6,1836.6,1833.6,274
12:20 01.06.22,1834.6,1835.6,1835.6,1834.6,272
12:25 01.06.22,1832.6,1833.6,1833.6,1832.6,210
12:30 01.06.22,1835.6,1834.6,1835.6,1833.6,348
12:35 01.06.22,1832.6,1834.7,1834.7,1832.6,214
12:40 01.06.22,1833.7,1833.6,1833.7,1832.6,212
12:45 01.06.22,1833.7,1833.7,1834.6,1833.6,154
12:50 01.06.22,1833.7,1833.7,1835.6,1833.6,267
12:55 01.06.22,1835.6,1833.7,1835.6,1833.7,170
13:00 01.06.22,1836.7,1835.6,1837.6,1835.6,354
13:05 01.06.22,1836.7,1835.7,1836.7,1835.7,184
13:10 01.06.22,1838.7,1837.6,1838.7,1836.7,342
13:15 01.06.22,1838.6,1838.7,1838.7,1837.6,166
13:20 01.06.22,1843.6,1838.6,1843.6,1838.6,579
13:25 01.06.22,1841.6,1842.6,1843.6,1841.6,423
13:30 01.06.22,1840.7,1841.6,1843.6,1840.7,402
13:35 01.06.22,1842.7,1840.7,1844.6,1840.7,374
13:40 01.06.22,1840.6,1842.7,1842.7,1840.6,227
13:45 01.06.22,1841.7,1840.6,1842.6,1840.6,292
13:50 01.06.22,1840.6,1841.7,1841.7,1840.6,203
13:55 01.06.22,1841.7,1840.6,1841.7,1839.6,198
14:00 01.06.22,1841.7,1841.7,1842.6,1840.7,310
14:05 01.06.22,1842.6,1841.7,1843.6,1841.6,488
14:10 01.06.22,1840.7,1842.6,1842.6,1840.6,248
14:15 01.06.22,1840.6,1840.7,1840.7,1839.6,228
14:20 01.06.22,1843.6,1840.6,1843.6,1840.6,190
14:25 01.06.22,1843.6,1843.6,1845.6,1843.6,407
14:30 01.06.22,1842.7,1843.6,1843.6,1841.6,217
14:35 01.06.22,1844.7,1842.7,1844.7,1842.7,179
14:40 01.06.22,1844.7,1844.6,1845.6,1843.7,254
14:45 01.06.22,1843.6,1844.7,1844.7,1843.6,172
14:50 01.06.22,1840.6,1843.6,1843.6,1840.6,362
14:55 01.06.22,1840.6,1840.6,1842.6,1840.6,157
15:00 01.06.22,1838.7,1839.6,1839.6,1838.6,197
15:05 01.06.22,1841.7,1839.6,1842.6,1838.7,407
15:10 01.06.22,1842.6,1841.7,1843.6,1841.6,253
15:15 01.06.22,1842.7,1842.6,1842.7,1841.6,215
15:20 01.06.22,1844.6,1842.6,1844.6,1841.6,265
15:25 01.06.22,1843.7,1844.6,1844.6,1843.7,174
15:30 01.06.22,1843.6,1843.7,1844.6,1843.6,398
15:35 01.06.22,1839.6,1842.7,1842.7,1839.6,367
15:40 01.06.22,1840.6,1839.6,1841.7,1839.6,370
15:45 01.06.22,1838.7,1840.6,1840.7,1838.6,395
15:50 01.06.22,1840.6,1838.7,1840.6,1837.6,504
15:55 01.06.22,1839.6,1840.6,1842.6,1839.6,413
16:00 01.06.22,1837.7,1838.7,1839.6,1836.6,689
16:05 01.06.22,1833.6,1837.7,1837.7,1833.6,578
16:10 01.06.22,1831.7,1833.6,1836.6,1831.7,623
16:15 01.06.22,1829.7,1831.7,1831.7,1827.6,955
16:20 01.06.22,1830.7,1830.6,1832.6,1829.6,545
16:25 01.06.22,1828.6,1829.7,1831.6,1828.6,601
16:30 01.06.22,1828.6,1829.6,1830.6,1827.6,515
16:35 01.06.22,1828.6,1827.6,1828.6,1825.6,495
16:40 01.06.22,1828.6,1828.6,1829.7,1828.6,444
16:45 01.06.22,1826.7,1828.6,1828.6,1826.6,623
08:45 02.06.22,1824.7,1826.1,1826.1,1821.6,650
08:50 02.06.22,1828.6,1825.6,1828.6,1825.6,345
08:55 02.06.22,1828.7,1828.6,1829.7,1826.6,277
09:00 02.06.22,1826.7,1829.6,1829.6,1824.6,930
09:05 02.06.22,1827.7,1827.6,1828.7,1826.6,491
09:10 02.06.22,1830.6,1827.7,1831.6,1827.7,749
09:15 02.06.22,1822.7,1830.6,1830.6,1821.6,908
09:20 02.06.22,1817.6,1822.7,1822.7,1816.6,1297
09:25 02.06.22,1821.6,1817.6,1823.6,1817.6,811
09:30 02.06.22,1821.7,1821.6,1822.6,1820.6,497
09:35 02.06.22,1819.6,1822.6,1822.6,1819.6,402
09:40 02.06.22,1824.6,1819.6,1825.6,1818.7,459
09:45 02.06.22,1818.7,1824.6,1824.6,1818.6,593
09:50 02.06.22,1821.6,1819.6,1822.6,1819.6,431
09:55 02.06.22,1825.6,1821.7,1826.6,1821.6,476
10:00 02.06.22,1825.7,1825.6,1825.7,1822.6,340
10:05 02.06.22,1826.7,1824.6,1828.6,1824.6,430
10:10 02.06.22,1825.7,1826.7,1827.6,1825.6,256
10:15 02.06.22,1828.6,1825.7,1828.6,1825.6,304
10:20 02.06.22,1826.6,1828.6,1828.6,1826.6,198
10:25 02.06.22,1825.6,1825.6,1826.6,1825.6,109
10:30 02.06.22,1824.7,1825.7,1825.7,1824.6,332
10:35 02.06.22,1825.6,1824.7,1825.6,1824.6,169
10:40 02.06.22,1824.6,1824.6,1825.7,1824.6,248
10:45 02.06.22,1823.6,1824.6,1825.6,1823.6,112
10:50 02.06.22,1821.6,1823.6,1823.6,1821.6,327
10:55 02.06.22,1820.7,1821.6,1821.6,1819.7,356
11:00 02.06.22,1820.7,1820.7,1822.6,1818.7,511
11:05 02.06.22,1820.6,1820.6,1821.6,1819.6,310
11:10 02.06.22,1820.6,1819.6,1821.6,1818.6,384
11:15 02.06.22,1823.6,1820.6,1823.6,1820.6,106
11:20 02.06.22,1823.6,1823.6,1823.6,1822.6,257
11:25 02.06.22,1823.6,1823.6,1824.6,1822.6,206
11:30 02.06.22,1822.6,1823.7,1824.6,1822.6,217
11:35 02.06.22,1822.6,1822.6,1822.7,1821.7,202
11:40 02.06.22,1822.7,1822.6,1823.6,1822.6,116
11:45 02.06.22,1822.6,1822.7,1823.6,1822.6,171
11:50 02.06.22,1822.6,1822.6,1822.6,1822.6,6
11:55 02.06.22,1825.6,1823.6,1825.6,1823.6,320
12:00 02.06.22,1824.6,1824.7,1826.6,1824.6,205
12:05 02.06.22,1825.6,1824.7,1825.6,1823.7,169
12:10 02.06.22,1825.7,1825.6,1826.7,1825.6,285
12:15 02.06.22,1824.7,1825.6,1826.6,1824.7,163
12:20 02.06.22,1823.6,1825.6,1825.6,1822.6,204
12:25 02.06.22,1821.6,1823.6,1823.6,1821.6,185
12:30 02.06.22,1822.6,1821.6,1822.6,1821.6,82
12:35 02.06.22,1824.6,1822.6,1824.6,1822.6,217
12:40 02.06.22,1824.6,1824.6,1824.6,1823.6,124
12:45 02.06.22,1823.7,1824.6,1824.7,1823.7,154
12:50 02.06.22,1823.6,1823.7,1823.7,1823.6,30
12:55 02.06.22,1824.6,1823.6,1824.7,1823.6,168
13:00 02.06.22,1823.6,1823.7,1824.6,1823.6,113
13:05 02.06.22,1824.7,1822.7,1825.6,1822.7,159
13:10 02.06.22,1825.6,1824.7,1825.7,1824.7,125
13:15 02.06.22,1825.6,1825.6,1826.6,1825.6,152
13:20 02.06.22,1826.7,1825.6,1826.7,1825.6,137
13:25 02.06.22,1827.6,1826.7,1828.6,1826.6,170
13:30 02.06.22,1826.6,1826.7,1827.6,1826.6,132
13:35 02.06.22,1826.6,1826.6,1827.6,1826.6,167
13:40 02.06.22,1826.6,1826.6,1826.6,1826.6,6
13:45 02.06.22,1826.6,1826.6,1827.6,1826.6,171
13:50 02.06.22,1826.6,1826.6,1826.6,1826.6,9
13:55 02.06.22,1825.6,1825.7,1826.6,1825.6,206
14:00 02.06.22,1826.7,1825.6,1826.7,1825.6,136
14:05 02.06.22,1826.6,1826.7,1828.6,1826.6,267
14:10 02.06.22,1829.6,1826.6,1829.6,1826.6,203
14:15 02.06.22,1829.6,1829.7,1832.6,1829.6,529
14:20 02.06.22,1830.7,1829.7,1830.7,1829.6,232
14:25 02.06.22,1830.6,1830.7,1830.7,1830.6,198
14:30 02.06.22,1830.6,1830.6,1831.6,1830.6,229
14:35 02.06.22,1831.6,1830.6,1831.7,1829.6,245
14:40 02.06.22,1832.6,1831.6,1833.6,1831.6,401
14:45 02.06.22,1831.7,1832.6,1832.6,1830.6,329
14:50 02.06.22,1831.7,1831.7,1832.6,1831.7,223
14:55 02.06.22,1829.7,1831.7,1832.6,1829.7,277
15:00 02.06.22,1827.6,1829.7,1830.7,1827.6,506
15:05 02.06.22,1828.6,1827.7,1828.7,1826.7,527
15:10 02.06.22,1831.7,1828.6,1832.6,1827.6,401
15:15 02.06.22,1831.7,1831.6,1833.6,1830.7,534
15:20 02.06.22,1830.6,1831.7,1831.7,1830.6,194
15:25 02.06.22,1831.6,1830.6,1832.6,1829.6,447
15:30 02.06.22,1832.6,1831.6,1832.6,1829.6,535
15:35 02.06.22,1832.7,1832.6,1832.7,1829.6,427
15:40 02.06.22,1835.6,1832.7,1835.6,1831.6,935
15:45 02.06.22,1834.7,1835.6,1835.6,1832.7,595
15:50 02.06.22,1835.6,1836.6,1836.6,1835.6,423
15:55 02.06.22,1833.7,1834.7,1835.6,1831.7,566
16:00 02.06.22,1836.6,1833.7,1838.6,1833.6,609
16:05 02.06.22,1838.7,1836.6,1839.7,1835.6,657
16:10 02.06.22,1840.7,1838.7,1843.6,1838.6,724
16:15 02.06.22,1838.6,1840.7,1842.6,1837.7,548
16:20 02.06.22,1835.6,1838.6,1838.7,1834.6,861
16:25 02.06.22,1836.6,1834.7,1837.6,1834.7,574
16:30 02.06.22,1837.6,1836.6,1837.6,1835.6,626
16:35 02.06.22,1839.7,1838.6,1841.6,1837.7,840
16:40 02.06.22,1839.6,1839.7,1840.6,1838.6,496
16:45 02.06.22,1840.6,1838.7,1841.6,1838.7,685
08:45 03.06.22,1854.6,1855.1,1856.6,1851.6,1247
08:50 03.06.22,1851.6,1854.7,1855.6,1850.6,578
08:55 03.06.22,1851.6,1851.6,1851.6,1850.6,170
09:00 03.06.22,1848.6,1851.6,1851.6,1846.7,981
09:05 03.06.22,1847.6,1848.6,1848.7,1846.7,620
09:10 03.06.22,1844.6,1846.7,1846.7,1843.7,697
09:15 03.06.22,1845.7,1844.6,1847.6,1844.6,549
09:20 03.06.22,1848.6,1845.7,1848.6,1845.6,521
09:25 03.06.22,1847.6,1847.7,1847.7,1846.6,598
09:30 03.06.22,1847.7,1847.6,1848.6,1846.6,402
09:35 03.06.22,1847.6,1847.7,1847.7,1846.6,352
09:40 03.06.22,1848.6,1847.6,1848.6,1846.6,312
09:45 03.06.22,1848.6,1848.6,1848.6,1847.6,329
09:50 03.06.22,1845.6,1848.6,1848.6,1845.6,492
09:55 03.06.22,1843.6,1845.6,1845.6,1842.6,615
10:00 03.06.22,1843.6,1843.6,1843.6,1840.6,461
10:05 03.06.22,1842.7,1843.6,1843.6,1840.6,505
10:10 03.06.22,1843.6,1842.6,1844.6,1842.6,250
10:15 03.06.22,1841.6,1843.6,1843.6,1840.6,214
10:20 03.06.22,1840.6,1841.6,1841.7,1840.6,232
10:25 03.06.22,1841.6,1840.6,1841.6,1838.6,583
10:30 03.06.22,1841.6,1841.6,1842.6,1841.6,318
10:35 03.06.22,1842.7,1842.6,1843.7,1841.7,307
10:40 03.06.22,1845.7,1842.7,1847.6,1842.6,400
10:45 03.06.22,1846.6,1845.7,1847.6,1845.6,209
10:50 03.06.22,1847.6,1846.6,1847.6,1845.6,180
10:55 03.06.22,1847.7,1847.6,1847.7,1846.6,225
11:00 03.06.22,1846.6,1847.6,1847.7,1846.6,186
11:05 03.06.22,1846.6,1846.7,1847.6,1846.6,301
11:10 03.06.22,1846.6,1846.6,1846.7,1846.6,100
11:15 03.06.22,1843.6,1846.6,1846.6,1843.6,339
11:20 03.06.22,1845.7,1843.6,1845.7,1843.6,252
11:25 03.06.22,1844.7,1845.7,1845.7,1844.7,101
11:30 03.06.22,1843.7,1844.7,1844.7,1843.7,300
11:35 03.06.22,1845.6,1843.7,1845.7,1843.7,216
11:40 03.06.22,1847.6,1846.6,1847.6,1846.6,213
11:45 03.06.22,1847.6,1847.6,1847.6,1846.6,132
11:50 03.06.22,1849.7,1847.6,1851.6,1847.6,612
11:55 03.06.22,1850.6,1849.7,1850.7,1849.6,293
12:00 03.06.22,1849.6,1849.6,1850.6,1849.6,209
12:05 03.06.22,1847.6,1849.6,1849.6,1847.6,294
12:10 03.06.22,1846.6,1847.6,1848.6,1846.6,255
12:15 03.06.22,1846.6,1846.6,1846.7,1845.7,340
12:20 03.06.22,1846.6,1846.6,1846.7,1845.7,210
12:25 03.06.22,1847.6,1846.6,1847.7,1846.6,137
12:30 03.06.22,1847.6,1847.6,1847.7,1846.7,338
12:35 03.06.22,1845.6,1847.7,1847.7,1845.6,177
12:40 03.06.22,1845.6,1844.7,1845.6,1843.6,374
12:45 03.06.22,1847.6,1844.7,1847.6,1844.7,239
12:50 03.06.22,1846.6,1846.6,1846.7,1846.6,309
12:55 03.06.22,1846.6,1846.6,1846.6,1846.6,9
13:00 03.06.22,1846.6,1846.6,1847.6,1846.6,252
13:05 03.06.22,1842.7,1846.6,1846.6,1842.7,350
13:10 03.06.22,1842.6,1843.6,1844.6,1842.6,274
13:15 03.06.22,1841.7,1841.7,1842.6,1840.7,468
13:20 03.06.22,1840.6,1840.7,1841.7,1840.6,154
13:25 03.06.22,1842.6,1840.6,1842.6,1840.6,326
13:30 03.06.22,1842.6,1841.7,1842.7,1841.6,240
13:35 03.06.22,1839.6,1842.6,1842.6,1839.6,304
13:40 03.06.22,1838.6,1838.7,1839.6,1838.6,390
13:45 03.06.22,1835.6,1838.6,1838.6,1835.6,463
13:50 03.06.22,1835.6,1834.7,1836.6,1834.7,408
13:55 03.06.22,1835.6,1835.6,1836.6,1834.6,336
14:00 03.06.22,1836.6,1835.6,1837.6,1834.6,276
14:05 03.06.22,1835.7,1836.6,1836.6,1835.6,248
14:10 03.06.22,1836.7,1836.7,1837.6,1836.6,312
14:15 03.06.22,1837.6,1836.7,1838.6,1836.7,313
14:20 03.06.22,1837.6,1837.6,1837.6,1835.6,342
14:25 03.06.22,1835.7,1836.6,1837.6,1835.7,106
14:30 03.06.22,1839.6,1835.7,1839.6,1835.6,352
14:35 03.06.22,1834.7,1839.6,1839.6,1834.7,616
14:40 03.06.22,1832.6,1835.6,1835.6,1831.6,792
14:45 03.06.22,1833.6,1832.6,1835.6,1831.6,645
14:50 03.06.22,1834.6,1833.6,1834.6,1831.7,262
14:55 03.06.22,1833.6,1834.6,1834.6,1833.6,96
15:00 03.06.22,1829.6,1833.6,1833.6,1828.6,868
15:05 03.06.22,1829.6,1829.6,1829.6,1828.6,418
15:10 03.06.22,1828.6,1829.7,1829.7,1828.6,515
15:15 03.06.22,1828.6,1828.7,1829.6,1827.6,474
15:20 03.06.22,1823.7,1828.6,1828.6,1823.7,776
15:25 03.06.22,1824.6,1823.7,1827.6,1821.6,780
15:30 03.06.22,1827.6,1823.7,1828.6,1823.7,872
15:35 03.06.22,1827.7,1826.7,1828.6,1824.7,609
15:40 03.06.22,1821.7,1827.7,1827.7,1821.7,619
15:45 03.06.22,1821.6,1821.7,1821.7,1819.6,811
15:50 03.06.22,1819.7,1820.6,1820.6,1817.7,993
15:55 03.06.22,1821.7,1819.7,1823.6,1819.7,406
16:00 03.06.22,1818.7,1820.7,1822.7,1818.7,802
16:05 03.06.22,1815.6,1818.7,1819.6,1814.7,789
16:10 03.06.22,1813.6,1815.6,1815.6,1812.6,922
16:15 03.06.22,1815.6,1813.6,1816.6,1813.6,543
16:20 03.06.22,1817.7,1815.6,1819.6,1815.6,701
16:25 03.06.22,1815.7,1817.6,1818.7,1815.7,554
16:30 03.06.22,1815.6,1815.7,1817.6,1813.7,894
16:35 03.06.22,1815.6,1815.6,1816.6,1814.6,686
16:40 03.06.22,1811.6,1815.6,1815.6,1811.6,889
16:45 03.06.22,1808.7,1811.6,1812.6,1808.6,1151
08:45 06.06.22,1821.7,1824.1,1824.6,1820.6,606
08:50 06.06.22,1823.6,1821.7,1824.7,1821.6,408
08:55 06.06.22,1824.7,1823.7,1824.7,1822.6,392
09:00 06.06.22,1827.6,1824.7,1827.6,1823.6,1023
09:05 06.06.22,1821.7,1825.7,1825.7,1820.6,994
09:10 06.06.22,1824.6,1822.6,1825.6,1821.6,657
09:15 06.06.22,1828.6,1823.7,1828.6,1822.6,675
09:20 06.06.22,1828.6,1827.7,1830.6,1827.6,742
09:25 06.06.22,1824.6,1827.6,1828.6,1822.6,673
09:30 06.06.22,1825.6,1824.7,1825.6,1822.6,528
09:35 06.06.22,1831.6,1824.7,1831.6,1824.6,736
09:40 06.06.22,1832.7,1831.6,1834.6,1830.6,677
09:45 06.06.22,1834.6,1831.6,1834.6,1830.7,655
09:50 06.06.22,1835.6,1833.6,1836.6,1833.6,715
09:55 06.06.22,1838.7,1834.6,1838.7,1834.6,771
10:00 06.06.22,1839.6,1839.7,1841.7,1837.7,1253
10:05 06.06.22,1838.6,1839.6,1839.6,1837.6,455
10:10 06.06.22,1842.6,1839.6,1845.6,1839.6,1197
10:15 06.06.22,1840.7,1842.6,1843.6,1840.6,516
10:20 06.06.22,1843.6,1840.7,1843.6,1840.7,423
10:25 06.06.22,1845.6,1843.6,1845.6,1842.6,350
10:30 06.06.22,1844.6,1845.6,1846.7,1843.6,628
10:35 06.06.22,1844.6,1843.6,1845.6,1843.6,461
10:40 06.06.22,1841.6,1844.6,1844.6,1841.6,455
10:45 06.06.22,1842.6,1841.6,1843.6,1840.7,385
10:50 06.06.22,1842.6,1842.6,1843.6,1841.6,274
10:55 06.06.22,1842.6,1842.6,1842.6,1841.7,218
11:00 06.06.22,1842.7,1842.6,1842.7,1841.6,253
11:05 06.06.22,1842.6,1842.7,1842.7,1842.6,113
11:10 06.06.22,1843.6,1842.6,1843.6,1841.7,283
11:15 06.06.22,1842.7,1843.6,1843.6,1842.7,181
11:20 06.06.22,1842.6,1842.7,1842.7,1841.6,190
11:25 06.06.22,1840.7,1842.6,1842.6,1840.6,387
11:30 06.06.22,1841.7,1841.6,1841.7,1840.6,238
11:35 06.06.22,1839.7,1841.7,1841.7,1839.7,246
11:40 06.06.22,1838.6,1839.7,1839.7,1838.6,166
11:45 06.06.22,1840.7,1839.6,1840.7,1839.6,443
11:50 06.06.22,1839.7,1840.7,1842.6,1839.7,252
11:55 06.06.22,1840.7,1840.7,1841.6,1840.6,148
12:00 06.06.22,1841.6,1839.6,1841.6,1839.6,222
12:05 06.06.22,1841.7,1841.6,1841.7,1841.6,76
12:10 06.06.22,1841.7,1842.7,1842.7,1841.7,189
12:15 06.06.22,1842.6,1841.7,1842.6,1841.7,10
12:20 06.06.22,1843.6,1842.6,1843.6,1841.7,222
12:25 06.06.22,1843.6,1843.6,1843.7,1842.7,301
12:30 06.06.22,1842.6,1843.6,1843.6,1841.7,183
12:35 06.06.22,1841.6,1842.6,1842.6,1841.6,281
12:40 06.06.22,1841.6,1841.6,1841.6,1841.6,8
12:45 06.06.22,1842.6,1841.6,1842.6,1841.6,216
12:50 06.06.22,1843.6,1842.6,1843.6,1842.6,104
12:55 06.06.22,1842.7,1843.6,1844.6,1842.6,312
13:00 06.06.22,1842.6,1842.7,1842.7,1841.7,104
13:05 06.06.22,1844.6,1842.6,1844.6,1841.6,245
13:10 06.06.22,1843.6,1844.6,1844.6,1843.6,152
13:15 06.06.22,1844.6,1842.6,1844.6,1842.6,288
13:20 06.06.22,1845.7,1844.6,1846.6,1844.6,539
13:25 06.06.22,1843.7,1845.7,1845.7,1843.7,286
13:30 06.06.22,1844.6,1843.7,1844.7,1843.7,79
13:35 06.06.22,1845.7,1845.6,1846.6,1845.6,244
13:40 06.06.22,1844.7,1845.7,1845.7,1844.6,408
13:45 06.06.22,1846.7,1846.6,1847.6,1846.6,535
13:50 06.06.22,1846.7,1846.7,1847.6,1846.6,509
13:55 06.06.22,1848.6,1846.7,1848.6,1846.6,316
14:00 06.06.22,1848.6,1848.6,1848.6,1848.6,12
14:05 06.06.22,1847.6,1848.6,1849.6,1846.7,592
14:10 06.06.22,1847.6,1847.6,1847.6,1846.6,67
14:15 06.06.22,1846.6,1847.6,1847.6,1846.6,371
14:20 06.06.22,1847.6,1847.6,1847.6,1847.6,13
14:25 06.06.22,1846.7,1847.6,1847.6,1846.6,495
14:30 06.06.22,1847.6,1847.6,1847.6,1846.7,165
14:35 06.06.22,1847.6,1847.6,1848.6,1847.6,337
14:40 06.06.22,1847.6,1848.6,1848.6,1846.6,233
14:45 06.06.22,1848.6,1846.7,1848.6,1846.6,354
14:50 06.06.22,1848.6,1848.7,1850.6,1848.6,317
14:55 06.06.22,1848.6,1847.7,1848.6,1847.6,376
15:00 06.06.22,1848.6,1848.6,1848.7,1848.6,214
15:05 06.06.22,1846.6,1848.6,1848.6,1846.6,424
15:10 06.06.22,1844.7,1846.6,1846.6,1843.7,468
15:15 06.06.22,1842.6,1844.7,1844.7,1842.6,521
15:20 06.06.22,1842.6,1842.6,1843.6,1842.6,366
15:25 06.06.22,1843.6,1842.6,1843.6,1842.6,178
15:30 06.06.22,1843.6,1843.7,1845.7,1842.6,741
15:35 06.06.22,1843.6,1843.7,1843.7,1842.6,460
15:40 06.06.22,1844.6,1844.6,1847.6,1844.6,847
15:45 06.06.22,1843.7,1844.7,1845.6,1843.6,437
15:50 06.06.22,1847.6,1843.7,1847.6,1843.7,602
15:55 06.06.22,1847.6,1846.6,1847.6,1845.7,297
16:00 06.06.22,1850.6,1847.6,1851.6,1847.6,669
16:05 06.06.22,1847.7,1849.6,1849.6,1847.6,482
16:10 06.06.22,1848.6,1847.7,1849.6,1847.6,318
16:15 06.06.22,1846.6,1847.6,1847.6,1846.6,347
16:20 06.06.22,1845.6,1846.6,1847.6,1845.6,299
16:25 06.06.22,1847.6,1845.6,1848.6,1845.6,353
16:30 06.06.22,1847.6,1847.6,1848.6,1846.7,448
16:35 06.06.22,1846.6,1847.6,1847.6,1845.7,338
16:40 06.06.22,1846.6,1846.6,1846.6,1844.8,478
16:45 06.06.22,1845.6,1846.6,1846.6,1844.6,581
08:45 07.06.22,1829.7,1834.1,1834.6,1829.6,906
08:50 07.06.22,1831.6,1830.7,1832.7,1829.7,522
08:55 07.06.22,1828.7,1830.6,1830.6,1828.7,425
09:00 07.06.22,1831.7,1827.6,1832.6,1826.7,1128
09:05 07.06.22,1826.6,1831.7,1831.7,1824.6,1428
09:10 07.06.22,1827.6,1826.6,1827.7,1824.6,961
09:15 07.06.22,1826.6,1826.7,1829.7,1825.7,962
09:20 07.06.22,1829.6,1826.6,1829.6,1825.7,643
09:25 07.06.22,1827.6,1829.6,1829.6,1826.6,526
09:30 07.06.22,1826.6,1827.6,1828.6,1826.6,480
09:35 07.06.22,1826.6,1827.6,1827.6,1825.6,402
09:40 07.06.22,1830.6,1825.7,1830.6,1825.6,1081
09:45 07.06.22,1829.7,1829.6,1830.7,1828.6,596
09:50 07.06.22,1827.6,1829.7,1830.6,1827.6,497
09:55 07.06.22,1825.7,1827.7,1829.6,1825.7,471
10:00 07.06.22,1825.6,1824.6,1827.6,1824.6,524
10:05 07.06.22,1824.7,1825.6,1826.7,1824.7,474
10:10 07.06.22,1825.6,1824.7,1825.7,1824.6,247
10:15 07.06.22,1825.6,1826.6,1826.6,1825.6,320
10:20 07.06.22,1826.6,1825.6,1827.6,1824.7,492
10:25 07.06.22,1826.6,1826.6,1828.6,1825.7,350
10:30 07.06.22,1825.6,1826.6,1826.6,1825.6,209
10:35 07.06.22,1827.7,1826.6,1828.6,1826.6,321
10:40 07.06.22,1825.6,1827.7,1827.7,1825.6,186
10:45 07.06.22,1825.6,1825.6,1826.6,1825.6,287
10:50 07.06.22,1825.6,1825.6,1825.6,1824.7,208
10:55 07.06.22,1823.6,1824.6,1825.6,1822.6,321
11:00 07.06.22,1822.7,1823.6,1823.6,1822.6,444
11:05 07.06.22,1821.6,1821.6,1821.6,1820.6,364
11:10 07.06.22,1820.6,1821.6,1821.6,1820.6,193
11:15 07.06.22,1819.7,1819.6,1820.6,1819.6,457
11:20 07.06.22,1820.7,1820.7,1821.6,1819.7,428
11:25 07.06.22,1818.7,1820.7,1821.6,1818.7,326
11:30 07.06.22,1819.6,1818.7,1819.6,1818.6,401
11:35 07.06.22,1817.6,1819.6,1819.6,1817.6,254
11:40 07.06.22,1816.7,1816.7,1817.6,1815.6,492
11:45 07.06.22,1820.6,1816.7,1820.6,1816.6,387
11:50 07.06.22,1819.6,1819.7,1820.6,1818.6,527
11:55 07.06.22,1820.6,1819.7,1820.6,1819.6,231
12:00 07.06.22,1821.6,1820.6,1821.6,1819.6,266
12:05 07.06.22,1821.6,1821.6,1821.6,1821.6,19
12:10 07.06.22,1820.6,1821.6,1821.6,1820.6,157
12:15 07.06.22,1818.6,1820.6,1820.6,1818.6,188
