DateTime,Close,Open,Low,High,Volume
12:00 25.07.22,27749.0,27749.0,27749.0,27749.0,987.0
12:05 25.07.22,27749.0,27739.0,27739.0,27749.0,596.0
12:10 25.07.22,27769.0,27749.0,27749.0,27769.0,881.0
12:15 25.07.22,27769.0,27779.0,27769.0,27779.0,477.0
12:20 25.07.22,27769.0,27759.0,27759.0,27769.0,535.0
12:25 25.07.22,27769.0,27759.0,27759.0,27779.0,881.0
12:30 25.07.22,27759.0,27759.0,27749.0,27769.0,842.0
12:35 25.07.22,27759.0,27749.0,27749.0,27759.0,770.0
12:40 25.07.22,27749.0,27749.0,27749.0,27759.0,535.0
12:45 25.07.22,27759.0,27759.0,27759.0,27759.0,98.0
12:50 25.07.22,27769.0,27749.0,27749.0,27769.0,852.0
12:55 25.07.22,27779.0,27759.0,27759.0,27789.0,1022.0
13:00 25.07.22,27749.0,27769.0,27749.0,27769.0,790.0
13:05 25.07.22,27769.0,27759.0,27759.0,27769.0,709.0
13:10 25.07.22,27759.0,27759.0,27759.0,27769.0,533.0
13:15 25.07.22,27759.0,27769.0,27759.0,27769.0,412.0
13:20 25.07.22,27769.0,27769.0,27759.0,27779.0,700.0
13:25 25.07.22,27769.0,27779.0,27759.0,27779.0,487.0
13:30 25.07.22,27769.0,27779.0,27769.0,27779.0,901.0
13:35 25.07.22,27759.0,27769.0,27759.0,27769.0,670.0
13:40 25.07.22,27769.0,27769.0,27759.0,27769.0,705.0
13:45 25.07.22,27749.0,27759.0,27739.0,27769.0,1204.0
13:50 25.07.22,27749.0,27759.0,27749.0,27769.0,1143.0
13:55 25.07.22,27759.0,27759.0,27749.0,27769.0,586.0
14:00 25.07.22,27779.0,27769.0,27769.0,27779.0,515.0
14:05 25.07.22,27779.0,27789.0,27769.0,27789.0,1325.0
14:10 25.07.22,27769.0,27769.0,27769.0,27779.0,789.0
14:15 25.07.22,27769.0,27759.0,27759.0,27769.0,838.0
14:20 25.07.22,27779.0,27779.0,27769.0,27789.0,904.0
14:25 25.07.22,27789.0,27789.0,27779.0,27789.0,621.0
14:30 25.07.22,27769.0,27769.0,27769.0,27779.0,686.0
14:35 25.07.22,27749.0,27759.0,27749.0,27759.0,891.0
14:40 25.07.22,27749.0,27759.0,27749.0,27759.0,643.0
14:45 25.07.22,27749.0,27759.0,27749.0,27759.0,336.0
14:50 25.07.22,27749.0,27739.0,27739.0,27749.0,1184.0
14:55 25.07.22,27739.0,27739.0,27739.0,27739.0,883.0
15:00 25.07.22,27749.0,27749.0,27739.0,27749.0,861.0
15:05 25.07.22,27729.0,27739.0,27729.0,27739.0,745.0
