DateTime,Close,Open,Low,High,Volume
21:35 23.06.22,1826.44,1826.79,1826.38,1826.9,1723.0
21:40 23.06.22,1826.35,1826.53,1826.31,1826.59,1467.0
21:45 23.06.22,1826.35,1826.41,1826.33,1827.09,1655.0
21:50 23.06.22,1826.2,1826.41,1826.16,1826.81,1450.0
21:55 23.06.22,1826.33,1826.2,1825.86,1826.74,2596.0
22:00 23.06.22,1825.73,1826.37,1825.55,1826.37,1928.0
22:05 23.06.22,1825.69,1825.74,1825.62,1825.91,790.0
22:10 23.06.22,1825.47,1825.68,1825.34,1825.73,730.0
22:15 23.06.22,1825.19,1825.47,1824.92,1825.47,1090.0
22:20 23.06.22,1824.62,1825.18,1824.38,1825.36,881.0
22:25 23.06.22,1825.26,1824.64,1824.61,1825.27,732.0
22:30 23.06.22,1824.61,1825.27,1824.48,1825.56,941.0
22:35 23.06.22,1824.61,1824.59,1824.48,1824.67,537.0
22:40 23.06.22,1824.26,1824.64,1824.26,1824.76,759.0
22:45 23.06.22,1823.52,1824.27,1823.49,1824.27,1132.0
22:50 23.06.22,1823.18,1823.52,1823.03,1823.59,1278.0
22:55 23.06.22,1822.55,1823.2,1822.4,1823.2,1371.0
00:00 24.06.22,1823.91,1822.44,1822.17,1823.95,1021.0
00:05 24.06.22,1824.96,1823.96,1823.96,1825.07,1221.0
00:10 24.06.22,1824.52,1824.92,1824.35,1825.02,501.0
00:15 24.06.22,1824.41,1824.51,1824.37,1824.66,399.0
00:20 24.06.22,1824.48,1824.5,1824.17,1824.54,467.0
00:25 24.06.22,1822.98,1824.41,1822.56,1824.52,1569.0
00:30 24.06.22,1823.41,1822.99,1822.79,1823.76,838.0
00:35 24.06.22,1823.55,1823.39,1823.27,1823.7,520.0
00:40 24.06.22,1823.66,1823.57,1823.5,1823.73,530.0
00:45 24.06.22,1823.65,1823.69,1823.29,1823.81,751.0
00:50 24.06.22,1823.83,1823.61,1823.55,1823.87,318.0
00:55 24.06.22,1824.25,1823.81,1823.69,1824.28,593.0
01:00 24.06.22,1823.86,1824.22,1823.39,1824.22,762.0
01:05 24.06.22,1823.87,1823.86,1823.22,1823.89,613.0
01:10 24.06.22,1824.2,1823.86,1823.66,1824.34,673.0
01:15 24.06.22,1824.47,1824.27,1823.98,1824.48,750.0
01:20 24.06.22,1824.01,1824.47,1823.98,1824.54,888.0
01:25 24.06.22,1824.22,1824.01,1823.82,1824.29,405.0
01:30 24.06.22,1823.79,1824.2,1823.48,1824.2,780.0
01:35 24.06.22,1823.65,1823.82,1823.44,1823.9,641.0
01:40 24.06.22,1824.08,1823.65,1823.45,1824.76,929.0
01:45 24.06.22,1823.77,1824.07,1823.44,1824.26,1403.0
01:50 24.06.22,1824.06,1823.79,1823.63,1824.1,941.0
01:55 24.06.22,1824.54,1824.07,1823.97,1824.55,1075.0
02:00 24.06.22,1824.71,1824.54,1824.38,1825.05,2126.0
