DateTime,Close,Open,Low,High,Volume
11:00 10.06.22,6278.2,6263.2,6262.9,6281.7,11951.0
11:30 10.06.22,6261.7,6277.9,6256.4,6279.4,12827.0
12:00 10.06.22,6254.4,6261.7,6253.2,6267.4,10246.0
12:30 10.06.22,6247.2,6254.7,6239.4,6254.7,11168.0
13:00 10.06.22,6250.4,6247.7,6242.2,6252.9,10858.0
13:30 10.06.22,6259.7,6250.7,6249.7,6265.2,10588.0
14:00 10.06.22,6265.9,6260.2,6259.7,6275.9,11834.0
14:30 10.06.22,6212.7,6266.4,6212.4,6266.4,27188.0
15:00 10.06.22,6208.9,6212.9,6200.2,6232.2,19077.0
15:30 10.06.22,6204.9,6208.9,6195.9,6217.2,34325.0
16:00 10.06.22,6176.2,6199.4,6173.7,6201.4,26036.0
16:30 10.06.22,6191.9,6175.9,6174.9,6212.7,25270.0
17:00 10.06.22,6176.4,6191.9,6175.4,6196.4,21357.0
17:30 10.06.22,6183.4,6177.2,6168.5,6187.9,16672.0
18:00 10.06.22,6184.9,6182.7,6176.9,6197.9,8674.0
18:30 10.06.22,6185.9,6184.9,6180.4,6197.2,9197.0
19:00 10.06.22,6195.2,6185.4,6179.4,6195.2,6116.0
19:30 10.06.22,6195.4,6193.9,6185.9,6206.2,6780.0
20:00 10.06.22,6201.3,6195.3,6190.8,6208.3,6186.0
20:30 10.06.22,6216.3,6201.8,6197.8,6218.8,5834.0
21:00 10.06.22,6214.3,6216.3,6202.3,6223.2,7440.0
21:30 10.06.22,6180.8,6215.2,6180.8,6215.2,8454.0
08:00 13.06.22,6066.4,6083.6,6045.2,6095.4,4139.0
08:30 13.06.22,6085.9,6066.4,6059.4,6086.4,4711.0
09:00 13.06.22,6089.2,6081.9,6068.9,6123.4,26019.0
09:30 13.06.22,6087.7,6088.7,6071.4,6100.7,25327.0
10:00 13.06.22,6035.9,6087.7,6031.9,6087.7,20100.0
10:30 13.06.22,6032.9,6035.4,6030.4,6064.9,20372.0
11:00 13.06.22,6044.4,6032.4,6030.9,6062.2,17995.0
11:30 13.06.22,6039.4,6044.2,6034.4,6058.9,18966.0
12:00 13.06.22,6045.4,6039.7,6035.9,6056.9,15011.0
12:30 13.06.22,6044.7,6045.7,6043.4,6057.9,14204.0
13:00 13.06.22,6049.9,6046.9,6042.9,6066.2,14942.0
13:30 13.06.22,6035.7,6049.9,6032.9,6054.2,12737.0
14:00 13.06.22,6059.7,6035.2,6035.2,6061.4,16021.0
14:30 13.06.22,6039.2,6059.4,6038.7,6064.2,14860.0
15:00 13.06.22,6029.9,6039.2,6029.9,6044.7,14404.0
15:30 13.06.22,6035.9,6029.9,6024.9,6057.4,34607.0
16:00 13.06.22,6006.2,6035.4,6003.4,6043.4,27093.0
16:30 13.06.22,6016.9,6006.2,6003.4,6029.4,24634.0
17:00 13.06.22,6023.4,6016.2,6008.7,6042.2,25330.0
17:30 13.06.22,6038.9,6022.9,6011.7,6052.4,19374.0
18:00 13.06.22,6051.4,6038.9,6033.9,6060.4,15558.0
18:30 13.06.22,6044.7,6051.4,6040.9,6080.7,15259.0
19:00 13.06.22,6041.9,6044.4,6035.4,6045.9,7666.0
19:30 13.06.22,6061.9,6041.4,6033.4,6068.4,7843.0
20:00 13.06.22,6042.3,6061.9,6035.8,6061.9,7328.0
20:30 13.06.22,6040.8,6041.8,6033.8,6060.3,8627.0
21:00 13.06.22,6029.8,6039.8,6026.2,6060.2,11049.0
21:30 13.06.22,6021.8,6029.7,6009.3,6031.2,11366.0
08:00 14.06.22,6073.9,6073.1,6063.4,6089.4,4156.0
08:30 14.06.22,6067.9,6073.9,6064.2,6080.7,4149.0
09:00 14.06.22,6009.9,6069.4,6001.2,6076.2,18835.0
09:30 14.06.22,6022.9,6010.2,6005.2,6040.7,20779.0
10:00 14.06.22,6005.7,6022.7,6001.7,6028.7,17270.0
10:30 14.06.22,5994.9,6005.4,5991.4,6017.4,15961.0
11:00 14.06.22,5979.2,5994.4,5977.4,6000.9,15829.0
11:30 14.06.22,5963.2,5979.2,5962.2,5985.4,15932.0
12:00 14.06.22,5935.4,5962.7,5931.7,5963.4,14567.0
12:30 14.06.22,5947.4,5935.2,5931.9,5957.4,16142.0
13:00 14.06.22,5962.7,5947.9,5937.9,5970.2,14894.0
13:30 14.06.22,5949.7,5961.9,5946.4,5967.4,11634.0
14:00 14.06.22,5967.9,5950.2,5947.4,5976.9,16151.0
14:30 14.06.22,5986.9,5967.9,5967.4,5994.9,16993.0
15:00 14.06.22,5994.4,5985.9,5980.9,6004.2,15155.0
15:30 14.06.22,6019.4,5994.2,5969.9,6020.2,34301.0
16:00 14.06.22,5966.2,6019.2,5966.2,6026.7,28595.0
16:30 14.06.22,5974.2,5966.7,5953.9,5986.2,24705.0
17:00 14.06.22,5952.7,5973.9,5950.9,5981.9,25129.0
17:30 14.06.22,5939.4,5951.9,5933.4,5954.7,17133.0
18:00 14.06.22,5926.4,5939.4,5918.4,5939.4,11200.0
18:30 14.06.22,5937.9,5925.9,5917.4,5938.7,9333.0
19:00 14.06.22,5943.2,5937.9,5932.4,5963.4,7809.0
19:30 14.06.22,5921.9,5942.4,5909.9,5944.4,8898.0
20:00 14.06.22,5926.3,5921.9,5920.3,5937.8,7253.0
20:30 14.06.22,5919.3,5925.8,5914.7,5932.3,6150.0
21:00 14.06.22,5920.8,5919.8,5904.7,5924.8,7801.0
21:30 14.06.22,5952.3,5920.8,5920.8,5953.2,10185.0
08:00 15.06.22,6015.4,5985.6,5976.9,6028.9,5575.0
08:30 15.06.22,6015.4,6015.4,6003.4,6023.0,4633.0
09:00 15.06.22,5997.9,6017.9,5991.7,6043.9,20737.0
09:30 15.06.22,6002.9,5997.9,5967.9,6015.7,25177.0
10:00 15.06.22,6030.9,6002.4,5998.7,6039.9,20594.0
10:30 15.06.22,6018.2,6031.4,6013.9,6037.2,13738.0
11:00 15.06.22,6005.4,6018.4,5991.4,6019.4,14622.0
11:30 15.06.22,6015.4,6005.4,6002.2,6028.4,15691.0
12:00 15.06.22,5996.9,6015.4,5993.4,6015.4,13111.0
12:30 15.06.22,5995.7,5996.7,5994.4,6005.7,11351.0
13:00 15.06.22,6012.4,5995.2,5988.9,6012.4,12029.0
13:30 15.06.22,6021.9,6012.2,6006.4,6021.9,13672.0
14:00 15.06.22,5994.9,6021.2,5991.9,6030.7,20798.0
14:30 15.06.22,6027.4,5994.4,5989.9,6027.9,16635.0
15:00 15.06.22,6038.7,6027.4,6013.5,6040.9,12712.0
15:30 15.06.22,6043.9,6038.9,6030.9,6053.4,29256.0
16:00 15.06.22,6059.9,6043.9,6042.7,6062.2,21329.0
16:30 15.06.22,6051.2,6059.9,6039.9,6062.4,18785.0
17:00 15.06.22,6032.9,6051.2,6030.2,6057.4,18822.0
17:30 15.06.22,6032.9,6032.9,6024.7,6040.7,13058.0
18:00 15.06.22,6040.9,6032.9,6030.9,6041.7,5665.0
18:30 15.06.22,6016.4,6041.4,6015.4,6045.2,7737.0
19:00 15.06.22,6030.9,6016.4,6013.4,6033.4,6124.0
19:30 15.06.22,6038.9,6030.4,6012.2,6042.4,5013.0
20:00 15.06.22,6005.8,6039.4,5994.8,6049.8,15045.0
20:30 15.06.22,6042.3,6005.8,5983.3,6083.3,23891.0
21:00 15.06.22,6086.8,6042.8,6042.3,6087.3,15913.0
21:30 15.06.22,6054.3,6086.3,6053.8,6099.3,12042.0
08:00 16.06.22,6030.9,6037.1,6030.9,6053.5,2435.0
08:30 16.06.22,6015.9,6030.9,6003.4,6032.4,3855.0
09:00 16.06.22,5958.4,6015.9,5945.9,6018.9,23803.0
09:30 16.06.22,5930.9,5958.4,5911.9,5958.7,35463.0
10:00 16.06.22,5940.9,5931.2,5926.9,5957.4,20610.0
10:30 16.06.22,5914.9,5941.4,5914.9,5943.2,18178.0
11:00 16.06.22,5906.9,5914.7,5892.9,5915.4,17810.0
11:30 16.06.22,5903.9,5906.7,5882.9,5908.9,18790.0
12:00 16.06.22,5892.4,5903.7,5891.4,5915.9,15443.0
12:30 16.06.22,5882.9,5892.2,5880.4,5895.2,12021.0
13:00 16.06.22,5908.4,5880.9,5877.9,5913.7,22077.0
13:30 16.06.22,5890.4,5909.4,5880.4,5915.9,20482.0
14:00 16.06.22,5909.4,5889.4,5887.9,5929.2,17586.0
14:30 16.06.22,5898.7,5909.0,5897.4,5923.9,18879.0
15:00 16.06.22,5881.7,5899.2,5881.7,5905.2,14105.0
15:30 16.06.22,5882.7,5882.4,5871.9,5893.4,34628.0
16:00 16.06.22,5899.4,5882.4,5875.7,5901.4,28536.0
16:30 16.06.22,5878.2,5899.4,5870.9,5901.2,20349.0
17:00 16.06.22,5891.9,5878.7,5876.7,5904.2,21347.0
17:30 16.06.22,5883.9,5891.9,5864.9,5895.4,12512.0
18:00 16.06.22,5873.4,5883.4,5860.9,5885.4,8431.0
18:30 16.06.22,5885.4,5873.4,5865.9,5892.4,8399.0
19:00 16.06.22,5894.9,5886.9,5878.9,5896.9,7823.0
19:30 16.06.22,5866.4,5894.4,5865.9,5903.9,8633.0
20:00 16.06.22,5853.7,5866.4,5853.7,5869.3,6662.0
20:30 16.06.22,5843.8,5853.3,5839.8,5860.3,6715.0
21:00 16.06.22,5864.8,5843.8,5842.8,5869.3,6493.0
21:30 16.06.22,5849.8,5864.8,5845.3,5867.3,7267.0
08:00 17.06.22,5912.9,5912.1,5882.4,5914.9,5183.0
08:30 17.06.22,5894.4,5913.4,5891.9,5917.9,5267.0
09:00 17.06.22,5893.7,5894.9,5867.4,5909.9,20746.0
09:30 17.06.22,5900.9,5892.9,5850.9,5904.7,23724.0
10:00 17.06.22,5916.4,5900.9,5894.4,5917.4,16194.0
10:30 17.06.22,5918.2,5916.2,5906.4,5935.4,14549.0
11:00 17.06.22,5928.9,5917.9,5914.4,5940.7,14293.0
11:30 17.06.22,5947.2,5928.9,5904.4,5950.4,16872.0
12:00 17.06.22,5937.2,5945.4,5932.9,5948.9,14343.0
12:30 17.06.22,5938.2,5937.4,5933.2,5946.5,12175.0
13:00 17.06.22,5953.7,5939.7,5935.2,5953.7,15336.0
13:30 17.06.22,5934.7,5953.4,5927.4,5955.9,11350.0
14:00 17.06.22,5930.9,5934.4,5930.7,5947.2,11833.0
14:30 17.06.22,5907.4,5930.4,5905.7,5935.4,12276.0
15:00 17.06.22,5890.9,5907.2,5887.4,5909.9,16320.0
15:30 17.06.22,5919.2,5890.9,5890.9,5928.9,29545.0
16:00 17.06.22,5876.9,5919.7,5871.7,5919.9,23385.0
16:30 17.06.22,5865.4,5876.9,5852.9,5880.7,25395.0
17:00 17.06.22,5869.2,5865.2,5854.4,5881.2,27320.0
17:30 17.06.22,5842.9,5869.9,5840.9,5886.2,16180.0
18:00 17.06.22,5858.9,5843.4,5837.4,5862.7,9874.0
18:30 17.06.22,5867.2,5859.4,5851.4,5873.4,8715.0
19:00 17.06.22,5882.4,5866.4,5863.9,5899.4,7887.0
19:30 17.06.22,5877.4,5882.9,5867.9,5888.2,6735.0
20:00 17.06.22,5885.8,5878.9,5877.3,5893.3,8595.0
20:30 17.06.22,5880.8,5885.8,5877.8,5898.8,6934.0
21:00 17.06.22,5886.3,5881.8,5862.8,5890.3,8755.0
21:30 17.06.22,5869.8,5886.3,5858.8,5887.3,8940.0
08:00 20.06.22,5874.9,5852.6,5848.7,5879.9,3615.0
08:30 20.06.22,5873.9,5874.4,5872.4,5883.9,2598.0
09:00 20.06.22,5864.9,5874.4,5836.9,5889.9,13622.0
09:30 20.06.22,5877.9,5865.2,5847.9,5877.9,9908.0
10:00 20.06.22,5873.7,5877.7,5867.4,5882.4,9757.0
10:30 20.06.22,5875.7,5872.7,5869.4,5888.9,11477.0
11:00 20.06.22,5869.9,5875.2,5854.4,5875.7,11130.0
11:30 20.06.22,5868.7,5869.7,5854.2,5876.2,10245.0
12:00 20.06.22,5879.9,5868.9,5867.2,5882.7,9479.0
12:30 20.06.22,5868.9,5879.4,5868.4,5885.2,7899.0
13:00 20.06.22,5876.2,5869.2,5867.9,5877.7,6988.0
13:30 20.06.22,5883.7,5876.4,5875.2,5886.2,7161.0
14:00 20.06.22,5879.7,5883.4,5872.2,5885.2,8089.0
14:30 20.06.22,5872.9,5879.7,5872.9,5881.2,6435.0
15:00 20.06.22,5877.2,5873.2,5870.9,5879.4,7264.0
15:30 20.06.22,5876.9,5877.4,5871.4,5881.7,13232.0
16:00 20.06.22,5877.9,5876.7,5868.2,5880.9,8769.0
16:30 20.06.22,5877.2,5877.7,5873.4,5881.7,10436.0
17:00 20.06.22,5895.7,5877.2,5877.2,5896.7,11566.0
17:30 20.06.22,5905.4,5895.9,5890.9,5909.9,7799.0
18:00 20.06.22,5900.4,5905.7,5895.4,5906.4,3853.0
18:30 20.06.22,5897.4,5900.2,5893.9,5901.4,2521.0
19:00 20.06.22,5895.9,5896.9,5892.4,5897.7,340.0
19:30 20.06.22,5901.4,5895.9,5893.9,5902.4,279.0
20:00 20.06.22,5897.8,5901.8,5897.8,5901.8,251.0
20:30 20.06.22,5898.3,5898.3,5898.3,5900.3,193.0
21:00 20.06.22,5898.3,5898.8,5897.8,5902.0,239.0
21:30 20.06.22,5898.8,5898.8,5898.3,5904.2,768.0
08:00 21.06.22,5920.4,5931.1,5917.2,5937.4,2610.0
08:30 21.06.22,5930.4,5919.4,5914.4,5935.9,3066.0
09:00 21.06.22,5978.4,5933.4,5926.4,5980.2,18312.0
09:30 21.06.22,5988.7,5978.2,5978.2,5999.9,17079.0
10:00 21.06.22,5995.4,5988.2,5985.7,6004.7,12008.0
10:30 21.06.22,6010.2,5995.4,5993.7,6010.2,10258.0
11:00 21.06.22,6007.9,6010.7,6005.9,6020.9,9745.0
11:30 21.06.22,5995.7,6008.2,5993.4,6014.2,9409.0
12:00 21.06.22,5998.9,5995.7,5989.7,6008.7,10579.0
12:30 21.06.22,5991.9,5999.4,5986.7,6004.7,10661.0
13:00 21.06.22,5981.2,5991.7,5972.9,5993.4,9180.0
13:30 21.06.22,5962.4,5981.4,5958.4,5982.9,9517.0
14:00 21.06.22,5965.9,5963.4,5955.9,5969.7,10068.0
14:30 21.06.22,5949.7,5965.9,5949.4,5968.4,8091.0
15:00 21.06.22,5960.7,5949.4,5948.2,5966.4,9238.0
15:30 21.06.22,5965.7,5961.2,5946.2,5966.7,23849.0
16:00 21.06.22,5954.7,5965.9,5950.9,5967.7,17410.0
16:30 21.06.22,5955.7,5955.2,5950.2,5965.2,14621.0
17:00 21.06.22,5950.4,5955.7,5942.9,5960.2,16226.0
