DateTime,Close,Open,Low,High,Volume
18:00 29.05.22,1.2568,1.2527,1.2618,1.2515,15787.0
19:00 29.05.22,1.2563,1.2565,1.263,1.2518,15810.0
20:00 29.05.22,1.2547,1.2561,1.2575,1.2518,15773.0
21:00 29.05.22,1.2635,1.2551,1.2643,1.2526,15638.0
22:00 29.05.22,1.2765,1.2634,1.2817,1.2626,15725.0
23:00 29.05.22,1.273,1.2764,1.2772,1.2718,14683.0
00:00 30.05.22,1.2697,1.2733,1.2776,1.2644,14363.0
01:00 30.05.22,1.2807,1.2698,1.2821,1.2688,14604.0
02:00 30.05.22,1.2729,1.2808,1.2854,1.2699,14671.0
03:00 30.05.22,1.3042,1.2728,1.3089,1.2723,14956.0
04:00 30.05.22,1.3151,1.3042,1.3229,1.3041,12506.0
05:00 30.05.22,1.3109,1.3152,1.323,1.31,13140.0
06:00 30.05.22,1.311,1.3111,1.3141,1.308,13476.0
07:00 30.05.22,1.33,1.311,1.3308,1.3102,12939.0
08:00 30.05.22,1.3372,1.3301,1.3474,1.3271,12569.0
09:00 30.05.22,1.3386,1.3373,1.3412,1.3331,12890.0
10:00 30.05.22,1.3396,1.3386,1.3447,1.3375,13508.0
11:00 30.05.22,1.3338,1.3397,1.3416,1.326,13060.0
12:00 30.05.22,1.3281,1.3334,1.3382,1.3276,13054.0
13:00 30.05.22,1.3321,1.3285,1.3356,1.3214,13133.0
14:00 30.05.22,1.3258,1.3318,1.3404,1.3134,13567.0
15:00 30.05.22,1.3261,1.3257,1.3288,1.3174,13299.0
16:00 30.05.22,1.3245,1.3269,1.3422,1.3229,12678.0
17:00 30.05.22,1.3294,1.3244,1.3355,1.3229,13969.0
18:00 30.05.22,1.3329,1.3294,1.3422,1.3247,14517.0
19:00 30.05.22,1.3367,1.3332,1.3421,1.3309,14746.0
20:00 30.05.22,1.3392,1.337,1.3446,1.3324,15077.0
21:00 30.05.22,1.3446,1.3392,1.3466,1.3329,14549.0
22:00 30.05.22,1.3641,1.3443,1.3743,1.3421,13203.0
23:00 30.05.22,1.3704,1.3645,1.3904,1.3599,13023.0
00:00 31.05.22,1.3709,1.3703,1.3735,1.3576,13864.0
01:00 31.05.22,1.3747,1.371,1.3799,1.3643,13065.0
02:00 31.05.22,1.374,1.3748,1.3863,1.368,14654.0
03:00 31.05.22,1.357,1.3743,1.376,1.3517,14618.0
04:00 31.05.22,1.373,1.3573,1.3739,1.3561,14125.0
05:00 31.05.22,1.3661,1.3729,1.3788,1.3645,13267.0
06:00 31.05.22,1.3624,1.3657,1.3681,1.3586,15841.0
07:00 31.05.22,1.3682,1.3627,1.3779,1.3555,15329.0
08:00 31.05.22,1.3559,1.368,1.3693,1.3465,14236.0
09:00 31.05.22,1.3611,1.3562,1.3612,1.3424,13618.0
10:00 31.05.22,1.3609,1.3611,1.369,1.3551,15032.0
11:00 31.05.22,1.3427,1.3609,1.3619,1.3314,13289.0
12:00 31.05.22,1.3503,1.3431,1.3541,1.3399,13958.0
13:00 31.05.22,1.353,1.35,1.3578,1.3476,14469.0
14:00 31.05.22,1.3428,1.3529,1.358,1.3383,12901.0
15:00 31.05.22,1.3264,1.3432,1.3555,1.3159,11625.0
16:00 31.05.22,1.3421,1.326,1.3478,1.3174,12163.0
17:00 31.05.22,1.3593,1.342,1.3691,1.3311,12914.0
18:00 31.05.22,1.3495,1.3592,1.3669,1.3383,12885.0
19:00 31.05.22,1.361,1.3489,1.362,1.3397,13788.0
20:00 31.05.22,1.3347,1.3603,1.3628,1.333,13121.0
21:00 31.05.22,1.3409,1.3312,1.3451,1.3248,13413.0
22:00 31.05.22,1.3489,1.3405,1.3489,1.3349,14306.0
23:00 31.05.22,1.3488,1.3491,1.353,1.3447,14533.0
00:00 01.06.22,1.3756,1.3491,1.3775,1.3472,14361.0
01:00 01.06.22,1.3687,1.3757,1.3776,1.3647,14868.0
02:00 01.06.22,1.3901,1.3686,1.3944,1.3494,13564.0
03:00 01.06.22,1.3683,1.3901,1.3912,1.3605,16001.0
04:00 01.06.22,1.3731,1.369,1.374,1.3608,16732.0
05:00 01.06.22,1.3544,1.3731,1.3737,1.3385,15078.0
06:00 01.06.22,1.3565,1.3544,1.3612,1.3422,13724.0
07:00 01.06.22,1.3474,1.3565,1.3604,1.331,14529.0
08:00 01.06.22,1.3519,1.3476,1.36,1.3458,14116.0
09:00 01.06.22,1.3447,1.3525,1.3577,1.3437,16191.0
10:00 01.06.22,1.3484,1.345,1.3499,1.3415,14915.0
11:00 01.06.22,1.3554,1.3483,1.356,1.3453,16475.0
12:00 01.06.22,1.3483,1.3551,1.3563,1.3472,13944.0
13:00 01.06.22,1.3422,1.3484,1.3564,1.3385,13017.0
14:00 01.06.22,1.3515,1.3421,1.3654,1.3406,13985.0
15:00 01.06.22,1.3562,1.3518,1.365,1.3495,12952.0
16:00 01.06.22,1.3191,1.3566,1.3595,1.3052,12212.0
17:00 01.06.22,1.2988,1.3189,1.3189,1.2976,11516.0
18:00 01.06.22,1.2914,1.2986,1.3001,1.2802,12385.0
19:00 01.06.22,1.2789,1.2908,1.2908,1.273,13080.0
20:00 01.06.22,1.2728,1.2788,1.2906,1.2699,13495.0
21:00 01.06.22,1.2729,1.2733,1.2761,1.2646,13386.0
22:00 01.06.22,1.2454,1.273,1.2741,1.2281,13798.0
23:00 01.06.22,1.2446,1.2452,1.2506,1.2437,15468.0
00:00 02.06.22,1.2479,1.2447,1.2495,1.2395,15893.0
01:00 02.06.22,1.2545,1.248,1.2665,1.246,15897.0
02:00 02.06.22,1.2511,1.2543,1.2565,1.2411,15350.0
03:00 02.06.22,1.2558,1.2515,1.2637,1.2486,15877.0
04:00 02.06.22,1.2568,1.2559,1.2626,1.25,16222.0
05:00 02.06.22,1.2464,1.2565,1.2582,1.2364,16067.0
06:00 02.06.22,1.2434,1.2467,1.2472,1.2333,16084.0
07:00 02.06.22,1.2458,1.2437,1.2478,1.2351,15779.0
08:00 02.06.22,1.2518,1.2459,1.253,1.2429,15222.0
09:00 02.06.22,1.2534,1.2518,1.2621,1.2498,15670.0
10:00 02.06.22,1.2556,1.254,1.2589,1.2458,14328.0
11:00 02.06.22,1.2554,1.2559,1.2619,1.25,14669.0
12:00 02.06.22,1.2624,1.2557,1.2669,1.2515,14271.0
13:00 02.06.22,1.2704,1.2624,1.2719,1.2575,14308.0
14:00 02.06.22,1.2623,1.2708,1.2721,1.2599,14301.0
15:00 02.06.22,1.2526,1.2623,1.2676,1.2395,11721.0
16:00 02.06.22,1.2589,1.2523,1.2633,1.2487,12720.0
17:00 02.06.22,1.2632,1.259,1.2715,1.2586,14069.0
18:00 02.06.22,1.2671,1.2633,1.2725,1.2602,13529.0
19:00 02.06.22,1.2668,1.2667,1.2731,1.2606,14138.0
20:00 02.06.22,1.2625,1.2664,1.2765,1.2595,14309.0
21:00 02.06.22,1.268,1.2625,1.2693,1.257,14444.0
22:00 02.06.22,1.27,1.2679,1.274,1.2663,14771.0
23:00 02.06.22,1.2761,1.2699,1.2769,1.2689,14753.0
00:00 03.06.22,1.2794,1.2762,1.2849,1.2718,14367.0
01:00 03.06.22,1.28,1.2794,1.2861,1.2743,14650.0
02:00 03.06.22,1.2754,1.28,1.2862,1.2744,14452.0
03:00 03.06.22,1.2879,1.2754,1.2879,1.2731,14555.0
04:00 03.06.22,1.2843,1.2873,1.2881,1.281,14831.0
05:00 03.06.22,1.283,1.2844,1.2845,1.2806,14768.0
06:00 03.06.22,1.2736,1.2831,1.2868,1.2731,14907.0
07:00 03.06.22,1.2754,1.2733,1.2818,1.2695,14824.0
08:00 03.06.22,1.2702,1.2755,1.2772,1.2698,14469.0
09:00 03.06.22,1.27,1.2707,1.2745,1.2639,14476.0
10:00 03.06.22,1.265,1.2699,1.2751,1.2629,14368.0
11:00 03.06.22,1.2527,1.265,1.2678,1.2477,13979.0
12:00 03.06.22,1.2318,1.253,1.254,1.2302,13501.0
13:00 03.06.22,1.2381,1.232,1.2456,1.2273,13613.0
14:00 03.06.22,1.2265,1.2383,1.2453,1.222,12670.0
15:00 03.06.22,1.2373,1.2268,1.2392,1.2243,12508.0
16:00 03.06.22,1.2318,1.2371,1.2413,1.2201,12925.0
17:00 03.06.22,1.2291,1.2317,1.2369,1.2226,13964.0
18:00 03.06.22,1.236,1.2295,1.2383,1.2255,14244.0
19:00 03.06.22,1.2339,1.2359,1.243,1.2292,14370.0
20:00 03.06.22,1.2338,1.2339,1.2365,1.2289,14739.0
21:00 03.06.22,1.2346,1.2336,1.2405,1.2312,14804.0
04:00 04.06.22,1.2401,1.2406,1.2455,1.2286,16324.0
05:00 04.06.22,1.2369,1.2407,1.2442,1.235,16411.0
06:00 04.06.22,1.2515,1.2369,1.2545,1.2355,16004.0
07:00 04.06.22,1.2527,1.2516,1.2543,1.2482,16532.0
08:00 04.06.22,1.2545,1.2528,1.2586,1.2518,16464.0
