DateTime,Close,Open,Low,High,Volume
11:00 11.03.22,13653.54,13640.03,13683.08,13635.81,49471.0
12:00 11.03.22,13812.77,13653.58,13859.58,13620.31,106024.0
13:00 11.03.22,13770.79,13813.02,13825.53,13759.69,65691.0
14:00 11.03.22,13734.54,13770.04,13779.33,13730.79,74113.0
15:00 11.03.22,13593.3,13734.28,13753.32,13571.83,158907.0
16:00 11.03.22,13571.81,13593.02,13593.02,13506.28,177923.0
17:00 11.03.22,13460.32,13572.07,13574.32,13412.81,161478.0
18:00 11.03.22,13447.57,13460.03,13482.82,13402.55,134285.0
19:00 11.03.22,13437.23,13447.58,13516.18,13435.47,119662.0
20:00 11.03.22,13423.27,13437.29,13488.56,13406.57,121924.0
21:00 11.03.22,13298.78,13423.08,13433.31,13282.54,136841.0
23:00 13.03.22,13359.81,13393.04,13394.02,13337.29,16355.0
00:00 14.03.22,13371.08,13360.03,13382.81,13342.28,26113.0
01:00 14.03.22,13389.57,13370.27,13411.02,13343.78,34293.0
02:00 14.03.22,13357.32,13389.77,13399.7,13351.77,25077.0
03:00 14.03.22,13310.32,13357.58,13358.08,13292.78,26380.0
04:00 14.03.22,13314.87,13309.77,13333.56,13288.02,20979.0
05:00 14.03.22,13341.08,13314.86,13348.78,13313.28,12659.0
06:00 14.03.22,13336.33,13341.08,13365.47,13317.78,20209.0
07:00 14.03.22,13372.58,13335.77,13400.04,13314.77,27963.0
08:00 14.03.22,13359.08,13372.31,13402.78,13333.06,61624.0
09:00 14.03.22,13337.07,13359.27,13389.08,13302.08,104600.0
10:00 14.03.22,13412.27,13337.31,13444.33,13323.31,83249.0
11:00 14.03.22,13387.82,13412.27,13413.82,13359.53,67406.0
12:00 14.03.22,13234.52,13386.32,13386.81,13225.03,60310.0
13:00 14.03.22,13313.33,13234.28,13320.83,13226.52,72845.0
14:00 14.03.22,13274.58,13313.77,13339.82,13205.52,230123.0
15:00 14.03.22,13368.77,13274.27,13391.29,13235.77,245646.0
16:00 14.03.22,13190.03,13368.02,13376.02,13174.56,283862.0
17:00 14.03.22,13078.08,13188.31,13188.77,13076.58,260292.0
18:00 14.03.22,13070.06,13079.07,13107.82,13024.94,211244.0
19:00 14.03.22,13081.56,13069.32,13094.31,13029.77,199190.0
20:00 14.03.22,13049.32,13081.02,13120.04,13016.56,232447.0
21:00 14.03.22,13079.79,13048.52,13090.08,13042.78,26098.0
23:00 14.03.22,13103.77,13086.54,13113.83,13067.79,9475.0
00:00 15.03.22,13105.68,13103.04,13117.29,13085.03,20097.0
01:00 15.03.22,13093.31,13107.08,13111.81,13074.02,38730.0
02:00 15.03.22,13065.83,13093.32,13109.31,13050.77,69867.0
03:00 15.03.22,13115.28,13065.31,13141.34,13062.54,46211.0
04:00 15.03.22,13109.32,13116.08,13131.33,13103.29,42880.0
05:00 15.03.22,13121.29,13109.53,13128.04,13105.79,21744.0
06:00 15.03.22,13086.28,13122.33,13123.79,13075.02,53592.0
07:00 15.03.22,13062.08,13086.31,13091.82,13052.77,54950.0
