DateTime,Close,Open,High,Low,Volume
22:00 20.04.22,1957.41,1957.72,1958.29,1954.9,12562
00:00 21.04.22,1955.38,1956.54,1957.2,1954.59,10151
01:00 21.04.22,1956.77,1955.4,1957.2,1954.74,8935
02:00 21.04.22,1955.95,1956.73,1957.25,1953.33,18764
03:00 21.04.22,1954.97,1955.9,1956.67,1954.08,22219
04:00 21.04.22,1951.92,1954.95,1955.04,1951.32,18213
05:00 21.04.22,1951.27,1951.93,1952.77,1950.24,15251
06:00 21.04.22,1951.04,1951.28,1952.42,1950.8,11224
07:00 21.04.22,1952.92,1951.02,1953.87,1949.72,19321
08:00 21.04.22,1952.51,1953.03,1953.91,1950.69,23176
09:00 21.04.22,1949.72,1952.41,1952.49,1949.56,24365
10:00 21.04.22,1947.12,1949.67,1949.81,1943.43,28880
11:00 21.04.22,1945.29,1947.1,1947.59,1942.63,25715
12:00 21.04.22,1943.64,1945.28,1946.64,1942.07,24435
13:00 21.04.22,1939.79,1943.62,1944.05,1936.67,34431
14:00 21.04.22,1947.69,1939.79,1949.01,1937.41,40862
15:00 21.04.22,1945.2,1947.68,1949.53,1943.21,53235
16:00 21.04.22,1945.48,1945.2,1946.75,1940.58,51979
17:00 21.04.22,1939.93,1945.48,1946.22,1937.75,44275
18:00 21.04.22,1940.45,1939.93,1941.61,1938.21,33932
19:00 21.04.22,1947.15,1940.44,1948.56,1940.03,39278
20:00 21.04.22,1951.27,1947.16,1953.28,1942.93,33452
21:00 21.04.22,1950.99,1951.28,1953.9,1950.04,28290
22:00 21.04.22,1951.25,1951.04,1952.23,1950.88,9685
00:00 22.04.22,1951.18,1950.18,1951.26,1949.99,5916
01:00 22.04.22,1950.81,1951.19,1952.82,1950.57,9144
02:00 22.04.22,1950.11,1950.85,1952.04,1948.43,21498
03:00 22.04.22,1950.34,1950.09,1953.57,1948.69,28323
04:00 22.04.22,1947.33,1950.36,1951.26,1947.08,22549
05:00 22.04.22,1950.26,1947.29,1951.1,1945.88,21495
06:00 22.04.22,1952.2,1950.27,1952.73,1949.64,17928
07:00 22.04.22,1953.03,1952.19,1953.05,1950.15,20625
08:00 22.04.22,1952.73,1953.02,1955.53,1950.9,27372
09:00 22.04.22,1950.92,1952.86,1954.92,1950.92,29260
10:00 22.04.22,1943.73,1950.92,1951.39,1943.37,34970
11:00 22.04.22,1943.75,1943.74,1943.97,1941.33,24994
12:00 22.04.22,1936.36,1943.75,1944.15,1930.74,38943
13:00 22.04.22,1935.36,1936.41,1937.41,1932.76,25876
14:00 22.04.22,1937,1935.36,1939.49,1929.51,42524
15:00 22.04.22,1943.26,1936.93,1946.3,1931.18,56200
16:00 22.04.22,1935.88,1943.19,1945.27,1933.41,47269
17:00 22.04.22,1938.91,1935.89,1939.2,1926.47,45595
18:00 22.04.22,1936.4,1938.89,1940.75,1934.77,28621
19:00 22.04.22,1933.2,1936.39,1936.66,1932.06,27970
20:00 22.04.22,1932.94,1933.22,1934.99,1931.72,25311
21:00 22.04.22,1932.54,1932.94,1936,1931.6,28644
00:00 25.04.22,1930.16,1929.62,1934.14,1927.99,12430
01:00 25.04.22,1932.52,1930.17,1932.86,1929.61,10041
02:00 25.04.22,1927.78,1932.54,1932.57,1926.17,22352
03:00 25.04.22,1925.42,1927.75,1927.86,1924.88,26695
04:00 25.04.22,1923.98,1925.43,1926.38,1921.91,24952
05:00 25.04.22,1924.02,1923.98,1924.47,1921.73,18199
06:00 25.04.22,1916.3,1924.02,1924.34,1915.92,20620
07:00 25.04.22,1915.12,1916.3,1919.17,1913.1,24085
08:00 25.04.22,1917.7,1915.12,1918.7,1912.19,30359
09:00 25.04.22,1915.42,1917.72,1920.91,1914.64,29803
10:00 25.04.22,1916.51,1915.41,1921.04,1914.2,29047
11:00 25.04.22,1917.16,1916.4,1919.11,1915.56,29521
12:00 25.04.22,1908.79,1917.13,1918.12,1907.62,32568
13:00 25.04.22,1907.49,1908.85,1910.88,1905.02,45780
14:00 25.04.22,1894.65,1907.52,1909.6,1891.39,64612
15:00 25.04.22,1896.67,1894.66,1904.09,1893.5,70825
16:00 25.04.22,1895.04,1896.6,1899.3,1891.8,72745
17:00 25.04.22,1895.7,1895.04,1900.37,1892.6,51114
18:00 25.04.22,1897.62,1895.74,1897.82,1894.42,39173
19:00 25.04.22,1897.13,1897.62,1898.59,1894.55,36125
20:00 25.04.22,1898.59,1897.17,1902.43,1896.36,36488
21:00 25.04.22,1897.86,1898.6,1901.68,1897.5,36082
22:00 25.04.22,1897.21,1897.95,1899.05,1897.08,14747
00:00 26.04.22,1899.41,1897.91,1900.49,1897.54,10851
01:00 26.04.22,1899.3,1899.36,1900.24,1898.47,10430
02:00 26.04.22,1900.91,1899.29,1903.61,1899.11,23563
03:00 26.04.22,1900.15,1900.83,1902.75,1897.3,35707
04:00 26.04.22,1903.39,1900.15,1903.86,1899.74,29169
05:00 26.04.22,1902.19,1903.36,1904.98,1901.47,29994
06:00 26.04.22,1903.87,1902.19,1905.08,1901.51,20275
07:00 26.04.22,1906.72,1903.88,1907.37,1901.39,29458
08:00 26.04.22,1902.18,1906.7,1906.74,1900.73,39344
09:00 26.04.22,1896.65,1902.11,1904.4,1895.61,42017
10:00 26.04.22,1902.38,1896.65,1903.82,1896.03,34515
11:00 26.04.22,1904.39,1902.38,1904.74,1901.4,25985
12:00 26.04.22,1909.32,1904.38,1909.51,1903.25,26041
13:00 26.04.22,1903.39,1909.35,1909.35,1902.07,33826
14:00 26.04.22,1901.72,1903.39,1905.32,1900.32,55800
15:00 26.04.22,1904.19,1901.72,1911.12,1900.92,63707
16:00 26.04.22,1904.72,1904.03,1908.15,1900.61,60660
17:00 26.04.22,1901.65,1904.73,1907.11,1901.38,44193
18:00 26.04.22,1903.13,1901.66,1903.2,1900.1,36641
19:00 26.04.22,1900.55,1903.13,1905.16,1900.1,34537
20:00 26.04.22,1897.82,1900.47,1901.15,1896.4,34256
21:00 26.04.22,1901.02,1897.84,1902.09,1896.98,33382
22:00 26.04.22,1905.1,1901.03,1906.38,1900.83,20615
00:00 27.04.22,1904.5,1905.47,1906.23,1903.38,11474
01:00 27.04.22,1906.49,1904.45,1906.95,1903.64,11355
02:00 27.04.22,1903.77,1906.49,1906.76,1902.94,18081
03:00 27.04.22,1902.08,1903.77,1904.39,1901.22,25954
04:00 27.04.22,1898.88,1902.05,1904.58,1898.38,29992
05:00 27.04.22,1898.99,1898.89,1899.7,1896.93,21947
06:00 27.04.22,1898.05,1899.03,1899.35,1895.88,16909
07:00 27.04.22,1899.23,1897.99,1900.68,1897.64,22708
08:00 27.04.22,1898.41,1899.26,1901.32,1897.04,32096
09:00 27.04.22,1897.61,1898.43,1903.43,1896.67,40131
10:00 27.04.22,1893.27,1897.63,1897.93,1886.5,44836
11:00 27.04.22,1895.15,1893.37,1898.18,1893.25,31211
12:00 27.04.22,1897.6,1895.15,1897.97,1893.97,22455
13:00 27.04.22,1900.34,1897.56,1901.29,1895.86,29048
14:00 27.04.22,1896.4,1900.34,1906.93,1895.79,45756
15:00 27.04.22,1888.07,1896.43,1897.33,1881.57,64719
16:00 27.04.22,1885.37,1888.07,1890.53,1885.01,51964
17:00 27.04.22,1884.86,1885.36,1886.66,1881.19,42962
18:00 27.04.22,1887.51,1884.84,1889.33,1884.75,38795
19:00 27.04.22,1891.08,1887.49,1891.43,1886.57,27118
20:00 27.04.22,1886.58,1891.06,1891.29,1886.23,25588
21:00 27.04.22,1886.37,1886.59,1888,1885.09,29769
22:00 27.04.22,1885.7,1886.17,1886.17,1884.82,13519
00:00 28.04.22,1884.79,1884.09,1886.01,1883.96,4814
01:00 28.04.22,1885.58,1884.77,1886.24,1883.01,7042
02:00 28.04.22,1883.79,1885.57,1886.73,1883.5,9502
03:00 28.04.22,1882.56,1883.77,1884.41,1881.37,19772
04:00 28.04.22,1882.86,1882.57,1884.35,1880.72,16809
05:00 28.04.22,1878.89,1882.82,1882.93,1877.54,27630
06:00 28.04.22,1878.23,1878.89,1879.25,1875.64,17281
07:00 28.04.22,1873.68,1878.24,1878.38,1872,23740
08:00 28.04.22,1882.18,1873.7,1882.51,1873.47,27021
09:00 28.04.22,1884.89,1882.18,1886.72,1881.15,26532
10:00 28.04.22,1886.19,1884.86,1889.84,1879.87,29687
11:00 28.04.22,1889.6,1886.18,1891.66,1885.89,27273
12:00 28.04.22,1888.63,1889.63,1890.09,1885.35,29982
13:00 28.04.22,1886.13,1888.62,1890.61,1885.32,26991
14:00 28.04.22,1885.55,1886.12,1895.09,1881.86,58389
15:00 28.04.22,1890.21,1885.36,1892.88,1883.89,52881
16:00 28.04.22,1886.71,1890.26,1890.77,1883.15,57451
17:00 28.04.22,1885.78,1886.71,1890.49,1885.78,40941
18:00 28.04.22,1888.43,1886.03,1889.99,1884.73,31956
19:00 28.04.22,1888.82,1888.5,1891.55,1887.59,34758
20:00 28.04.22,1892.47,1888.83,1892.58,1888.79,25057
21:00 28.04.22,1895.81,1892.56,1896.64,1892.33,26078
22:00 28.04.22,1894.53,1895.88,1896.19,1893.71,13167
00:00 29.04.22,1892.75,1894.76,1895.21,1892.75,6040
01:00 29.04.22,1895.48,1892.75,1895.6,1892.48,6525
02:00 29.04.22,1897.24,1895.45,1897.9,1894.79,10887
03:00 29.04.22,1902.43,1897.18,1905.79,1896.59,29012
04:00 29.04.22,1900.72,1902.43,1904.46,1898.48,24654
05:00 29.04.22,1904.26,1900.72,1904.27,1900.23,19937
06:00 29.04.22,1905.78,1904.26,1905.88,1903.37,12637
07:00 29.04.22,1906.78,1905.77,1908.22,1905.36,22695
08:00 29.04.22,1911.46,1906.78,1912.77,1906.05,31605
09:00 29.04.22,1917.11,1911.44,1917.79,1910.01,32793
10:00 29.04.22,1913.85,1917.11,1917.24,1912.85,24718
11:00 29.04.22,1914.64,1913.86,1916.83,1913.05,22868
12:00 29.04.22,1914.98,1914.65,1917.74,1914.34,20342
13:00 29.04.22,1919.49,1914.98,1919.81,1914.08,23966
14:00 29.04.22,1910.72,1919.52,1919.72,1907.48,50693
15:00 29.04.22,1910.62,1910.74,1913.41,1902.47,54655
16:00 29.04.22,1911.25,1910.64,1914.56,1907.76,45182
17:00 29.04.22,1909.61,1911.32,1913.27,1904.19,39418
18:00 29.04.22,1908.18,1909.62,1909.62,1906.6,23378
19:00 29.04.22,1909.89,1908.19,1911.5,1907.25,26054
20:00 29.04.22,1908.07,1909.9,1911.43,1907.51,22712
21:00 29.04.22,1896.48,1908.09,1908.09,1894.39,43057
00:00 02.05.22,1897.99,1895.86,1899.67,1895.38,16549
01:00 02.05.22,1897.23,1897.98,1899.86,1896.95,15802
02:00 02.05.22,1890.48,1897.16,1898.4,1888.96,28868
03:00 02.05.22,1890.08,1890.49,1892.53,1889.86,18339
04:00 02.05.22,1887.79,1890.09,1891.64,1884.29,22216
05:00 02.05.22,1888.56,1887.79,1889.34,1886.61,16047
06:00 02.05.22,1885.54,1888.55,1888.55,1883.8,19241
07:00 02.05.22,1885.8,1885.54,1887.1,1882.63,19069
08:00 02.05.22,1887.11,1885.76,1887.61,1883.13,21360
09:00 02.05.22,1884.29,1887.1,1887.3,1883.02,19861
10:00 02.05.22,1879.74,1884.22,1885.43,1879.38,21744
11:00 02.05.22,1880.74,1879.75,1881.22,1876.73,18588
12:00 02.05.22,1882,1880.73,1882.17,1877.16,20411
13:00 02.05.22,1875.99,1882.02,1882.25,1875.76,25388
14:00 02.05.22,1861.52,1875.97,1876.57,1860.47,56846
15:00 02.05.22,1857.87,1861.49,1864.44,1854.54,62610
16:00 02.05.22,1862.77,1858.19,1864.89,1857.8,52409
17:00 02.05.22,1870.08,1862.77,1871.97,1859.76,38361
18:00 02.05.22,1866,1870.09,1870.17,1865.08,27745
19:00 02.05.22,1866.11,1865.9,1866.82,1861.57,28078
20:00 02.05.22,1859.91,1866.21,1866.6,1859.87,26011
21:00 02.05.22,1861.76,1859.92,1863.99,1859.91,34046
22:00 02.05.22,1862.73,1861.78,1863.14,1861.24,11332
00:00 03.05.22,1863.61,1862.91,1864.18,1862.7,4423
01:00 03.05.22,1863.03,1863.61,1863.62,1862.21,6366
02:00 03.05.22,1866.73,1863.04,1867.05,1863.04,16894
03:00 03.05.22,1859.89,1866.71,1866.71,1859.57,16631
04:00 03.05.22,1865.16,1859.88,1865.32,1859.74,14115
05:00 03.05.22,1862.52,1865.16,1865.17,1862.21,10775
06:00 03.05.22,1858.41,1862.49,1864.48,1857.69,16742
07:00 03.05.22,1859.51,1858.41,1860.37,1857.33,17074
08:00 03.05.22,1858.86,1859.5,1862.05,1856.57,26045
09:00 03.05.22,1855.59,1858.82,1860.83,1853.37,34460
10:00 03.05.22,1853.64,1855.6,1856.57,1850.32,26804
11:00 03.05.22,1857.63,1853.63,1859.73,1853.53,22434
12:00 03.05.22,1858.45,1857.58,1860.85,1854.98,22737
13:00 03.05.22,1863.79,1858.48,1863.88,1858.43,24704
14:00 03.05.22,1863.23,1863.78,1865.38,1856.67,38932
15:00 03.05.22,1871.11,1863.03,1872.27,1861.97,49201
16:00 03.05.22,1874.25,1870.94,1877.98,1866.54,51557
17:00 03.05.22,1871.5,1874.25,1877.33,1870.9,36508
18:00 03.05.22,1869.75,1871.49,1872.36,1867.33,29067
19:00 03.05.22,1871.16,1869.74,1871.78,1868.96,20988
20:00 03.05.22,1869.25,1871.14,1871.15,1865.65,25994
21:00 03.05.22,1866.17,1869.26,1869.85,1865.25,20399
22:00 03.05.22,1867.77,1866.15,1868.3,1865.64,8480
00:00 04.05.22,1868.74,1866.42,1869,1866.42,5853
01:00 04.05.22,1868.31,1868.73,1869.4,1866.99,8929
02:00 04.05.22,1865.88,1868.28,1868.34,1864.84,11531
03:00 04.05.22,1862.76,1865.87,1865.94,1862.45,17234
04:00 04.05.22,1863.31,1862.68,1864.84,1861.58,11581
05:00 04.05.22,1864.68,1863.31,1865.6,1863.15,10769
06:00 04.05.22,1865.63,1864.66,1866.15,1863.32,8239
07:00 04.05.22,1863.86,1865.63,1865.87,1862.31,9846
08:00 04.05.22,1866.68,1863.84,1866.68,1861.3,18625
09:00 04.05.22,1870.76,1866.66,1871.81,1865.98,21477
10:00 04.05.22,1868.45,1870.75,1872.01,1868.09,18361
11:00 04.05.22,1869.86,1868.44,1870.63,1866.85,16692
12:00 04.05.22,1867.07,1869.83,1871.65,1866.77,14770
13:00 04.05.22,1868.87,1867.06,1869.89,1865.9,12024
14:00 04.05.22,1867.48,1868.89,1869.52,1863.7,31126
15:00 04.05.22,1862.59,1867.52,1870.77,1861.58,41157
16:00 04.05.22,1866.65,1862.22,1866.95,1861.54,33662
17:00 04.05.22,1868.33,1866.58,1869.11,1865.89,26731
18:00 04.05.22,1868.45,1868.43,1868.86,1865.93,22682
19:00 04.05.22,1866.68,1868.48,1869.65,1865.93,25912
20:00 04.05.22,1885.75,1866.67,1888.69,1861.62,62302
21:00 04.05.22,1884.01,1885.88,1889.62,1881.34,48290
22:00 04.05.22,1880.73,1884.14,1886.57,1880.64,10520
00:00 05.05.22,1882.72,1881.37,1883.75,1881.37,10325
01:00 05.05.22,1893.89,1882.7,1894.09,1882.68,17240
02:00 05.05.22,1895.79,1893.91,1896.03,1892.98,22048
03:00 05.05.22,1900.49,1895.81,1903.3,1895.81,39505
04:00 05.05.22,1899.61,1900.49,1901.55,1899.25,19848
05:00 05.05.22,1901.15,1899.59,1902.69,1899.34,15958
06:00 05.05.22,1901.44,1901.16,1901.63,1899.6,12486
07:00 05.05.22,1898.86,1901.44,1902.1,1898.72,18843
08:00 05.05.22,1897.55,1898.89,1902.05,1897.46,29160
09:00 05.05.22,1895.04,1897.63,1898.25,1891.62,32749
10:00 05.05.22,1894.18,1894.91,1895.2,1889.42,33178
11:00 05.05.22,1897.37,1894.19,1898.66,1893.12,27425
12:00 05.05.22,1896.38,1897.37,1899.24,1895.08,23486
13:00 05.05.22,1897.34,1896.39,1900.17,1895.32,38442
14:00 05.05.22,1906.82,1897.33,1909.68,1897.15,52505
15:00 05.05.22,1894.86,1906.85,1908.33,1892.85,66710
16:00 05.05.22,1886.16,1894.75,1895.19,1882.72,67521
17:00 05.05.22,1874.98,1886.18,1886.2,1874.32,54590
18:00 05.05.22,1876.39,1874.95,1877.24,1872.39,38740
19:00 05.05.22,1874.69,1876.3,1880.13,1873.3,32871
20:00 05.05.22,1877.43,1874.68,1878.01,1873.28,32800
21:00 05.05.22,1877.88,1877.51,1880.91,1876.59,41890
22:00 05.05.22,1876.88,1877.84,1879.22,1876.54,13867
00:00 06.05.22,1877.85,1875.64,1878.18,1875.64,7483
01:00 06.05.22,1874.21,1877.86,1877.89,1874.02,9304
02:00 06.05.22,1872.36,1874.13,1876.63,1871.72,21702
03:00 06.05.22,1870.05,1872.36,1872.73,1866.01,38782
04:00 06.05.22,1875.58,1870.05,1876,1868.84,27167
05:00 06.05.22,1876.85,1875.58,1877.35,1875.27,16129
06:00 06.05.22,1875.74,1876.83,1877.26,1875.72,13089
07:00 06.05.22,1874.04,1875.74,1877.8,1874.04,20674
08:00 06.05.22,1873.21,1874.03,1877.05,1873.04,27795
09:00 06.05.22,1874.04,1873.23,1876.9,1872.97,28533
10:00 06.05.22,1881.75,1874.06,1881.75,1873.08,27024
11:00 06.05.22,1883.11,1881.77,1884.64,1880.48,24319
12:00 06.05.22,1884.7,1883.13,1884.84,1881.26,22637
13:00 06.05.22,1881.72,1884.73,1885.45,1881.19,21995
14:00 06.05.22,1876.42,1881.74,1889.94,1875.91,50780
15:00 06.05.22,1880.96,1876.47,1885.38,1874.39,58237
16:00 06.05.22,1885.55,1880.89,1887.57,1879.62,49228
17:00 06.05.22,1886.41,1885.57,1892.46,1883.98,38692
18:00 06.05.22,1888.63,1886.4,1889.78,1886.09,28411
19:00 06.05.22,1882.18,1888.62,1888.84,1881.66,24677
20:00 06.05.22,1882.43,1882.17,1884.01,1881.89,21317
21:00 06.05.22,1881.01,1882.46,1884.71,1880.65,34269
00:00 09.05.22,1881.52,1883.61,1885.59,1880.22,11855
01:00 09.05.22,1881.22,1881.51,1882.65,1879.85,13508
02:00 09.05.22,1881.13,1881.22,1882.03,1877.71,20158
03:00 09.05.22,1878.32,1881.15,1881.17,1876.4,29814
04:00 09.05.22,1874.62,1878.33,1878.61,1873.74,20694
05:00 09.05.22,1874.94,1874.62,1876.83,1874.35,18008
06:00 09.05.22,1873.71,1874.99,1876.12,1872.84,13274
07:00 09.05.22,1871.72,1873.69,1873.77,1870.63,21006
08:00 09.05.22,1871.42,1871.63,1872.9,1869.36,25506
09:00 09.05.22,1869.69,1871.26,1872.66,1866.49,31792
10:00 09.05.22,1865.5,1869.6,1872.07,1864.16,27957
11:00 09.05.22,1863.69,1865.5,1867.26,1862.23,27768
12:00 09.05.22,1859.55,1863.68,1864,1856.07,33260
13:00 09.05.22,1860.45,1859.55,1861.98,1856.26,27754
14:00 09.05.22,1864.38,1860.5,1868.82,1859.29,42983
15:00 09.05.22,1863.26,1864.37,1871.43,1861.32,53343
16:00 09.05.22,1860.43,1863.29,1866.3,1857.8,55094
17:00 09.05.22,1861.22,1860.43,1863.26,1857.67,40039
18:00 09.05.22,1860.89,1861.24,1865.92,1859.84,33761
19:00 09.05.22,1856.01,1860.89,1861.98,1854.85,30454
20:00 09.05.22,1853.62,1856.02,1858.49,1853.39,29947
21:00 09.05.22,1853.47,1853.62,1856.1,1852.55,35069
22:00 09.05.22,1853.88,1853.26,1854.5,1851.59,15586
00:00 10.05.22,1852.73,1853.29,1854.14,1852.21,7541
01:00 10.05.22,1854.58,1852.73,1854.78,1852.6,9598
02:00 10.05.22,1854.13,1854.56,1855.74,1852.43,22721
03:00 10.05.22,1854.27,1854.15,1856.66,1852.93,28829
04:00 10.05.22,1860.08,1854.29,1861.48,1853.89,30102
05:00 10.05.22,1864.31,1860.08,1864.37,1858.76,19951
06:00 10.05.22,1863.15,1864.3,1865.22,1862.03,17504
07:00 10.05.22,1863.45,1863.14,1864.45,1861.7,25027
08:00 10.05.22,1859.74,1863.4,1865.34,1859.53,29389
09:00 10.05.22,1859.5,1859.77,1862.67,1859.27,27224
10:00 10.05.22,1862.66,1859.45,1864.98,1858.71,24024
11:00 10.05.22,1857.56,1862.66,1863.99,1857.43,29873
12:00 10.05.22,1858.36,1857.59,1858.87,1856.17,22077
13:00 10.05.22,1860.37,1858.38,1864.43,1857.3,25442
14:00 10.05.22,1862.14,1860.37,1863.51,1856.39,35757
15:00 10.05.22,1857.05,1862.14,1864.37,1854.86,49142
16:00 10.05.22,1849.83,1857.04,1859.78,1845.32,50062
17:00 10.05.22,1844.28,1849.8,1850.07,1841.32,52224
18:00 10.05.22,1844.88,1844.29,1847.34,1842.12,38376
19:00 10.05.22,1846.5,1844.81,1846.71,1839.79,39294
20:00 10.05.22,1841.67,1846.5,1846.78,1840.21,26257
21:00 10.05.22,1836.75,1841.74,1843.07,1835.4,32532
22:00 10.05.22,1838.06,1836.79,1840.44,1835.92,16944
00:00 11.05.22,1838.55,1835.79,1840.16,1835.79,6981
01:00 11.05.22,1833.54,1838.53,1838.96,1833.1,12702
02:00 11.05.22,1832.32,1833.54,1834.1,1831.99,18590
03:00 11.05.22,1837.33,1832.31,1837.73,1832.14,26289
04:00 11.05.22,1838.5,1837.32,1839.94,1836.33,20077
05:00 11.05.22,1836.37,1838.49,1838.74,1836.11,14287
06:00 11.05.22,1838.95,1836.36,1839.08,1835.86,12203
07:00 11.05.22,1837.77,1838.95,1839.38,1837.07,17565
08:00 11.05.22,1844.13,1837.71,1845.62,1837.22,23335
09:00 11.05.22,1848.64,1844.12,1850.95,1843.18,30478
10:00 11.05.22,1851.58,1848.64,1852.45,1846.6,18988
11:00 11.05.22,1852.31,1851.58,1854.24,1850.58,18299
12:00 11.05.22,1852.48,1852.33,1854.16,1851.06,15163
13:00 11.05.22,1850.22,1852.55,1854.09,1850.06,16414
14:00 11.05.22,1839.41,1850.25,1852.06,1834.62,52056
15:00 11.05.22,1853.2,1839.21,1857.94,1837.67,70392
16:00 11.05.22,1851.11,1853.09,1853.55,1846.32,56404
17:00 11.05.22,1852.22,1851.11,1854.77,1847.41,50487
18:00 11.05.22,1852.13,1852.26,1854.47,1850.05,41926
19:00 11.05.22,1851.91,1852.15,1856.42,1850.64,35248
20:00 11.05.22,1852.81,1851.87,1855.53,1850.5,32438
21:00 11.05.22,1853.03,1852.8,1854.34,1851.13,23464
22:00 11.05.22,1852.25,1853.03,1853.1,1851.5,8618
00:00 12.05.22,1852.53,1851.54,1852.79,1850.9,5859
01:00 12.05.22,1854,1852.54,1856.08,1852.48,7437
02:00 12.05.22,1857.23,1854.01,1857.6,1851.86,22633
03:00 12.05.22,1857.12,1857.23,1858.72,1853.76,24651
04:00 12.05.22,1853.06,1857.13,1858.23,1852.1,21585
05:00 12.05.22,1852.97,1853.06,1854.9,1851.76,17097
06:00 12.05.22,1851.03,1852.97,1853.57,1850.09,15045
07:00 12.05.22,1849.93,1851.03,1852.59,1847.38,24863
08:00 12.05.22,1851.85,1849.95,1854.06,1847.75,30594
09:00 12.05.22,1850.77,1851.89,1853.64,1843.81,45373
10:00 12.05.22,1847.09,1850.74,1852.27,1846.53,39401
11:00 12.05.22,1848.03,1847.15,1851.39,1845.93,32370
12:00 12.05.22,1847.2,1848.03,1851.98,1845.69,35300
13:00 12.05.22,1842.42,1847.2,1848.15,1839.88,40162
14:00 12.05.22,1845.07,1842.39,1847.48,1841.01,40711
15:00 12.05.22,1839.05,1844.99,1848.98,1838.42,52196
16:00 12.05.22,1842.09,1839.06,1843.03,1835.61,50458
17:00 12.05.22,1835.51,1842.09,1843.2,1833.3,37584
18:00 12.05.22,1825.39,1835.52,1837.02,1824.04,44948
19:00 12.05.22,1822.88,1825.42,1826.62,1821.85,44662
20:00 12.05.22,1823.04,1822.97,1824.74,1821.37,29866
21:00 12.05.22,1823.84,1823.02,1825.31,1821.77,32568
22:00 12.05.22,1821.57,1823.84,1823.84,1821.19,16065
00:00 13.05.22,1819.11,1821.94,1823.45,1810.35,19986
01:00 13.05.22,1821.32,1819.12,1822.44,1818.59,14650
02:00 13.05.22,1822.39,1821.34,1823.81,1820.79,19348
03:00 13.05.22,1823.41,1822.37,1825.43,1822.37,27697
04:00 13.05.22,1824.94,1823.43,1825.44,1822.78,18553
05:00 13.05.22,1824.85,1824.8,1826.93,1823.92,17140
06:00 13.05.22,1826.54,1824.79,1827.37,1824.68,13617
07:00 13.05.22,1825.68,1826.53,1828.34,1825.46,17593
08:00 13.05.22,1822.34,1825.71,1827.6,1821.2,28439
09:00 13.05.22,1824.17,1822.33,1828.66,1821.98,34482
10:00 13.05.22,1822.06,1824.14,1826.43,1820.17,25245
11:00 13.05.22,1822.9,1822.09,1824.56,1821.81,19983
12:00 13.05.22,1819.73,1822.89,1822.89,1815.62,27905
13:00 13.05.22,1813.91,1819.72,1820.35,1812.8,26529
14:00 13.05.22,1810.2,1813.88,1816.41,1808.21,41297
15:00 13.05.22,1806.26,1810.23,1810.37,1799.01,56337
16:00 13.05.22,1814.63,1806.28,1818.24,1806.28,47922
17:00 13.05.22,1808.99,1814.69,1816.55,1806.95,37110
18:00 13.05.22,1811.17,1808.99,1812.91,1808.31,27783
19:00 13.05.22,1808.84,1811.17,1811.89,1807.63,26724
20:00 13.05.22,1810.98,1808.84,1811.1,1808.62,24361
21:00 13.05.22,1809.66,1810.94,1811,1806.85,29755
00:00 16.05.22,1810.97,1810.1,1814.36,1808.88,10239
01:00 16.05.22,1813.06,1810.97,1813.5,1809.71,16431
02:00 16.05.22,1815.66,1813.12,1816.16,1811.23,16940
03:00 16.05.22,1814.48,1815.64,1817.45,1814.18,26043
04:00 16.05.22,1811.97,1814.38,1814.38,1810.14,22513
05:00 16.05.22,1810.64,1811.9,1813.05,1809.47,14749
06:00 16.05.22,1807.62,1810.66,1811.16,1807.21,13155
07:00 16.05.22,1808.9,1807.65,1809.77,1806.5,19337
08:00 16.05.22,1806.67,1808.91,1808.91,1804.71,24271
09:00 16.05.22,1792.87,1806.61,1810.03,1786.69,42840
10:00 16.05.22,1798.82,1792.87,1800.96,1792.58,29975
11:00 16.05.22,1800.31,1798.89,1807.19,1798.28,27194
12:00 16.05.22,1806.32,1800.31,1806.47,1799.21,21498
13:00 16.05.22,1800.39,1806.37,1806.86,1798.8,27257
14:00 16.05.22,1808.04,1800.39,1810.36,1798,38258
15:00 16.05.22,1807.73,1808.04,1810.54,1804.76,49554
16:00 16.05.22,1812.23,1807.76,1815.72,1807.48,50495
17:00 16.05.22,1813.72,1812.23,1814.24,1810.46,34789
18:00 16.05.22,1815.57,1813.72,1816.37,1811.85,28132
19:00 16.05.22,1816.25,1815.57,1818.07,1813.69,28114
20:00 16.05.22,1822.39,1816.26,1823,1814.35,37847
21:00 16.05.22,1826.22,1822.39,1826.76,1822.23,35171
22:00 16.05.22,1823.82,1826.25,1826.47,1822.09,12856
00:00 17.05.22,1824.39,1823.8,1825.23,1822.86,7350
01:00 17.05.22,1826.34,1824.41,1829.27,1824.39,10941
02:00 17.05.22,1825.4,1826.35,1828.77,1825.15,17851
03:00 17.05.22,1826.13,1825.48,1826.88,1822.3,28885
04:00 17.05.22,1824.7,1826.17,1828.27,1824.69,19077
05:00 17.05.22,1822.61,1824.7,1825.44,1821.79,16087
06:00 17.05.22,1823.71,1822.59,1825.58,1822.59,10940
07:00 17.05.22,1828.34,1823.69,1828.73,1823.45,15257
08:00 17.05.22,1830.18,1828.3,1830.22,1826.6,23998
09:00 17.05.22,1824.07,1830.19,1830.19,1823.29,26354
10:00 17.05.22,1827.88,1824.06,1828.93,1823.64,26030
11:00 17.05.22,1828.24,1827.86,1829.84,1825.99,25267
12:00 17.05.22,1827.43,1828.3,1830.31,1826.59,25839
