===============================================================================
Id,ETH-USD,len,datetime,open,high,low,close,volume,openinterest,adjclose,ETH_GTrends,len,datetime,open,high,low,close,volume,openinterest,Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,ETH-USD,ETH_GTrends
              - 2020-11-24 00:00:00: 0.0
              - 2020-11-25 00:00:00: 0.0
              - 2020-11-26 00:00:00: 0.0
              - 2020-11-27 00:00:00: 0.0
              - 2020-11-28 00:00:00: 0.0
              - 2020-11-29 00:00:00: 0.0
              - 2020-11-30 00:00:00: 0.0
              - 2020-12-01 00:00:00: 0.0
              - 2020-12-02 00:00:00: 0.0
              - 2020-12-03 00:00:00: 0.0
              - 2020-12-04 00:00:00: 0.0
              - 2020-12-05 00:00:00: 0.0
              - 2020-12-06 00:00:00: 0.0
              - 2020-12-07 00:00:00: 0.0
              - 2020-12-08 00:00:00: 0.0
              - 2020-12-09 00:00:00: 0.0
              - 2020-12-10 00:00:00: 0.0
              - 2020-12-11 00:00:00: 0.0
              - 2020-12-12 00:00:00: 0.0
              - 2020-12-13 00:00:00: 0.0
              - 2020-12-14 00:00:00: 0.0
              - 2020-12-15 00:00:00: 0.0
              - 2020-12-16 00:00:00: 0.0
              - 2020-12-17 00:00:00: 0.0
              - 2020-12-18 00:00:00: 0.0
              - 2020-12-19 00:00:00: 0.0
              - 2020-12-20 00:00:00: 0.0
              - 2020-12-21 00:00:00: 0.0
              - 2020-12-22 00:00:00: 0.0
              - 2020-12-23 00:00:00: 0.0
              - 2020-12-24 00:00:00: 0.0
              - 2020-12-25 00:00:00: 0.0
              - 2020-12-26 00:00:00: 0.0
              - 2020-12-27 00:00:00: 0.0
              - 2020-12-28 00:00:00: 0.0
              - 2020-12-29 00:00:00: 0.0
              - 2020-12-30 00:00:00: 0.0
              - 2020-12-31 00:00:00: 0.0
              - 2021-01-01 00:00:00: 0.0
              - 2021-01-02 00:00:00: 0.0
              - 2021-01-03 00:00:00: 0.0
              - 2021-01-04 00:00:00: 0.0
              - 2021-01-05 00:00:00: 0.0
              - 2021-01-06 00:00:00: 0.0
              - 2021-01-07 00:00:00: 0.0
              - 2021-01-08 00:00:00: 0.0
              - 2021-01-09 00:00:00: 0.0
              - 2021-01-10 00:00:00: 0.0
              - 2021-01-11 00:00:00: 0.0
              - 2021-01-12 00:00:00: 0.0
              - 2021-01-13 00:00:00: 0.0
              - 2021-01-14 00:00:00: 0.0
              - 2021-01-15 00:00:00: 0.0
              - 2021-01-16 00:00:00: 0.0
              - 2021-01-17 00:00:00: 0.0
              - 2021-01-18 00:00:00: 0.0
              - 2021-01-19 00:00:00: 0.0
              - 2021-01-20 00:00:00: 0.0
              - 2021-01-21 00:00:00: 0.0
              - 2021-01-22 00:00:00: 0.0
              - 2021-01-23 00:00:00: 0.0
              - 2021-01-24 00:00:00: 0.0
              - 2021-01-25 00:00:00: 0.0
              - 2021-01-26 00:00:00: 0.0
              - 2021-01-27 00:00:00: 0.0
              - 2021-01-28 00:00:00: 0.0
              - 2021-01-29 00:00:00: 0.0
              - 2021-01-30 00:00:00: 0.0
              - 2021-01-31 00:00:00: 0.0
              - 2021-02-01 00:00:00: 0.0
              - 2021-02-02 00:00:00: 0.0
              - 2021-02-03 00:00:00: 0.0
              - 2021-02-04 00:00:00: 0.0
              - 2021-02-05 00:00:00: 0.0
              - 2021-02-06 00:00:00: 0.0
              - 2021-02-07 00:00:00: 0.0
              - 2021-02-08 00:00:00: 0.0
              - 2021-02-09 00:00:00: 0.0
              - 2021-02-10 00:00:00: 0.0
              - 2021-02-11 00:00:00: 0.0
              - 2021-02-12 00:00:00: 0.0
              - 2021-02-13 00:00:00: 0.0
              - 2021-02-14 00:00:00: 0.0
              - 2021-02-15 00:00:00: 0.0
              - 2021-02-16 00:00:00: 0.0
              - 2021-02-17 00:00:00: 0.0
              - 2021-02-18 00:00:00: 0.0
              - 2021-02-19 00:00:00: 0.0
              - 2021-02-20 00:00:00: 0.0
              - 2021-02-21 00:00:00: 0.0
              - 2021-02-22 00:00:00: 0.0
              - 2021-02-23 00:00:00: 0.0
              - 2021-02-24 00:00:00: 0.0
              - 2021-02-25 00:00:00: 0.0
              - 2021-02-26 00:00:00: 0.0
              - 2021-02-27 00:00:00: 0.0
              - 2021-02-28 00:00:00: 0.0
              - 2021-03-01 00:00:00: 0.0
              - 2021-03-02 00:00:00: 0.0
              - 2021-03-03 00:00:00: 0.0
              - 2021-03-04 00:00:00: 0.0
              - 2021-03-05 00:00:00: 0.0
              - 2021-03-06 00:00:00: 0.0
              - 2021-03-07 00:00:00: 0.0
              - 2021-03-08 00:00:00: -0.8141391532053235
              - 2021-03-09 00:00:00: -0.08802368167445718
              - 2021-03-10 00:00:00: 2.886903126345622
              - 2021-03-11 00:00:00: -0.007245736084223853
              - 2021-03-12 00:00:00: 0.583679410422624
              - 2021-03-13 00:00:00: -0.012902013487873454
              - 2021-03-14 00:00:00: 0.47805035667097595
              - 2021-03-15 00:00:00: -0.006644198829890646
              - 2021-03-16 00:00:00: -0.07902331143735808
              - 2021-03-17 00:00:00: -0.009954189090868648
              - 2021-03-18 00:00:00: 0.2039242747055907
              - 2021-03-19 00:00:00: -0.006570600554220207
              - 2021-03-20 00:00:00: 0.01361514948600795
              - 2021-03-21 00:00:00: -0.007836931870966346
              - 2021-03-22 00:00:00: 0.41966626971492227
              - 2021-03-23 00:00:00: -0.0038203497351761984
              - 2021-03-24 00:00:00: 0.2583275119392212
              - 2021-03-25 00:00:00: -0.0032265915195105466
              - 2021-03-26 00:00:00: -0.2713226327552586
              - 2021-03-27 00:00:00: -0.00648747609348832
              - 2021-03-28 00:00:00: 0.08006377627261085
              - 2021-03-29 00:00:00: -0.0050552920784063815
              - 2021-03-30 00:00:00: 0.0
              - 2021-03-31 00:00:00: 0.0
              - 2021-04-01 00:00:00: 0.0
              - 2021-04-02 00:00:00: 0.0
              - 2021-04-03 00:00:00: 0.0
              - 2021-04-04 00:00:00: 0.0
              - 2021-04-05 00:00:00: 0.0
              - 2021-04-06 00:00:00: 0.0
              - 2021-04-07 00:00:00: 0.0
              - 2021-04-08 00:00:00: 0.0
              - 2021-04-09 00:00:00: 0.0
              - 2021-04-10 00:00:00: 0.0
              - 2021-04-11 00:00:00: 0.0
              - 2021-04-12 00:00:00: 0.0
              - 2021-04-13 00:00:00: 0.0
              - 2021-04-14 00:00:00: 0.0
              - 2021-04-15 00:00:00: 0.0
              - 2021-04-16 00:00:00: 0.0
              - 2021-04-17 00:00:00: 0.0
              - 2021-04-18 00:00:00: 0.0
              - 2021-04-19 00:00:00: 0.0
              - 2021-04-20 00:00:00: 0.0
              - 2021-04-21 00:00:00: 0.0
              - 2021-04-22 00:00:00: 0.0
              - 2021-04-23 00:00:00: 0.0
              - 2021-04-24 00:00:00: 0.0
              - 2021-04-25 00:00:00: 0.0
              - 2021-04-26 00:00:00: 0.0
              - 2021-04-27 00:00:00: 0.0
              - 2021-04-28 00:00:00: 0.0
              - 2021-04-29 00:00:00: 0.0
              - 2021-04-30 00:00:00: 0.0
              - 2021-05-01 00:00:00: 0.0
              - 2021-05-02 00:00:00: 0.0
              - 2021-05-03 00:00:00: 0.0
              - 2021-05-04 00:00:00: 0.0
              - 2021-05-05 00:00:00: 0.0
              - 2021-05-06 00:00:00: 0.0
              - 2021-05-07 00:00:00: 0.0
              - 2021-05-08 00:00:00: 0.0
              - 2021-05-09 00:00:00: 0.0
              - 2021-05-10 00:00:00: 0.0
              - 2021-05-11 00:00:00: 0.0
              - 2021-05-12 00:00:00: 0.0
              - 2021-05-13 00:00:00: 0.0
              - 2021-05-14 00:00:00: 0.0
              - 2021-05-15 00:00:00: 0.0
              - 2021-05-16 00:00:00: 0.0
              - 2021-05-17 00:00:00: 0.0
              - 2021-05-18 00:00:00: 0.0
              - 2021-05-19 00:00:00: 0.0
              - 2021-05-20 00:00:00: 0.0
              - 2021-05-21 00:00:00: 0.0
              - 2021-05-22 00:00:00: 0.0
              - 2021-05-23 00:00:00: 0.0
              - 2021-05-24 00:00:00: 0.0
              - 2021-05-25 00:00:00: 0.0
              - 2021-05-26 00:00:00: 0.0
              - 2021-05-27 00:00:00: 0.0
              - 2021-05-28 00:00:00: 0.0
              - 2021-05-29 00:00:00: 0.0
              - 2021-05-30 00:00:00: 0.0
              - 2021-05-31 00:00:00: 0.0
              - 2021-06-01 00:00:00: 0.0
              - 2021-06-02 00:00:00: 0.0
              - 2021-06-03 00:00:00: 0.0
              - 2021-06-04 00:00:00: 0.0
              - 2021-06-05 00:00:00: 0.0
              - 2021-06-06 00:00:00: 0.0
              - 2021-06-07 00:00:00: 0.3834120947811892
              - 2021-06-08 00:00:00: -0.016005749199745845
              - 2021-06-09 00:00:00: -0.2359253055118754
              - 2021-06-10 00:00:00: -0.01682662863084028
              - 2021-06-11 00:00:00: 0.3641317041282115
              - 2021-06-12 00:00:00: -0.0076331375059793816
              - 2021-06-13 00:00:00: -0.31847499328037077
              - 2021-06-14 00:00:00: -0.009776844787728112
              - 2021-06-15 00:00:00: -0.08807027340489826
              - 2021-06-16 00:00:00: 0.23812516619720725
              - 2021-06-17 00:00:00: -0.02136318239496937
              - 2021-06-18 00:00:00: -0.015356370843586653
              - 2021-06-19 00:00:00: 0.1709713295394819
              - 2021-06-20 00:00:00: 0.013383317219407331
              - 2021-06-21 00:00:00: 0.9388043054603714
              - 2021-06-22 00:00:00: -0.00014565132351240795
              - 2021-06-23 00:00:00: -0.1543151410402991
              - 2021-06-24 00:00:00: 0.030376634260578683
              - 2021-06-25 00:00:00: 0.27271372622009293
              - 2021-06-26 00:00:00: 0.0006515598178509219
              - 2021-06-27 00:00:00: -0.18424680184046716
              - 2021-06-28 00:00:00: -0.0067603813434419235
              - 2021-06-29 00:00:00: 0.0
              - 2021-06-30 00:00:00: 0.0
              - 2021-07-01 00:00:00: 0.0
              - 2021-07-02 00:00:00: 0.0
              - 2021-07-03 00:00:00: 0.0
              - 2021-07-04 00:00:00: 0.0
              - 2021-07-05 00:00:00: 0.18380388121524494
              - 2021-07-06 00:00:00: -0.0019731422890111316
              - 2021-07-07 00:00:00: 0.007361963994626519
              - 2021-07-08 00:00:00: -0.006518437711710567
              - 2021-07-09 00:00:00: -0.04269138085501012
              - 2021-07-10 00:00:00: -0.0032967822117493384
              - 2021-07-11 00:00:00: -0.04158622718470106
              - 2021-07-12 00:00:00: -0.004200601221242328
              - 2021-07-13 00:00:00: 0.0
              - 2021-07-14 00:00:00: 0.0
              - 2021-07-15 00:00:00: 0.0
              - 2021-07-16 00:00:00: 0.0
              - 2021-07-17 00:00:00: 0.0
              - 2021-07-18 00:00:00: 0.0
              - 2021-07-19 00:00:00: 0.0
              - 2021-07-20 00:00:00: 0.0
              - 2021-07-21 00:00:00: 0.0
              - 2021-07-22 00:00:00: 0.0
              - 2021-07-23 00:00:00: 0.0
              - 2021-07-24 00:00:00: 0.0
              - 2021-07-25 00:00:00: 0.0
              - 2021-07-26 00:00:00: 0.0
              - 2021-07-27 00:00:00: 0.0
              - 2021-07-28 00:00:00: 0.0
              - 2021-07-29 00:00:00: 0.0
              - 2021-07-30 00:00:00: 0.0
              - 2021-07-31 00:00:00: 0.0
              - 2021-08-01 00:00:00: 0.0
              - 2021-08-02 00:00:00: 0.0
              - 2021-08-03 00:00:00: 0.0
              - 2021-08-04 00:00:00: 0.0
              - 2021-08-05 00:00:00: 0.0
              - 2021-08-06 00:00:00: 0.0
              - 2021-08-07 00:00:00: 0.0
              - 2021-08-08 00:00:00: 0.0
              - 2021-08-09 00:00:00: 0.0
              - 2021-08-10 00:00:00: 0.0
              - 2021-08-11 00:00:00: 0.0
              - 2021-08-12 00:00:00: 0.0
              - 2021-08-13 00:00:00: 0.0
              - 2021-08-14 00:00:00: 0.0
              - 2021-08-15 00:00:00: 0.0
              - 2021-08-16 00:00:00: 0.0
              - 2021-08-17 00:00:00: 0.0
              - 2021-08-18 00:00:00: 0.0
              - 2021-08-19 00:00:00: 0.0
              - 2021-08-20 00:00:00: 0.0
              - 2021-08-21 00:00:00: 0.0
              - 2021-08-22 00:00:00: 0.0
              - 2021-08-23 00:00:00: 0.0
              - 2021-08-24 00:00:00: 0.0
              - 2021-08-25 00:00:00: 0.0
              - 2021-08-26 00:00:00: 0.0
              - 2021-08-27 00:00:00: 0.0
              - 2021-08-28 00:00:00: 0.0
              - 2021-08-29 00:00:00: 0.0
              - 2021-08-30 00:00:00: 0.0
              - 2021-08-31 00:00:00: 0.0
              - 2021-09-01 00:00:00: 0.0
              - 2021-09-02 00:00:00: 0.0
              - 2021-09-03 00:00:00: 0.0
              - 2021-09-04 00:00:00: 0.0
              - 2021-09-05 00:00:00: 0.0
              - 2021-09-06 00:00:00: 0.0
              - 2021-09-07 00:00:00: 0.0
              - 2021-09-08 00:00:00: 0.0
              - 2021-09-09 00:00:00: 0.0
              - 2021-09-10 00:00:00: 0.0
              - 2021-09-11 00:00:00: 0.0
              - 2021-09-12 00:00:00: 0.0
              - 2021-09-13 00:00:00: 0.0
              - 2021-09-14 00:00:00: 0.0
              - 2021-09-15 00:00:00: 0.0
              - 2021-09-16 00:00:00: 0.0
              - 2021-09-17 00:00:00: 0.0
              - 2021-09-18 00:00:00: 0.0
              - 2021-09-19 00:00:00: 0.0
              - 2021-09-20 00:00:00: 0.0
              - 2021-09-21 00:00:00: 0.0
              - 2021-09-22 00:00:00: 0.0
              - 2021-09-23 00:00:00: 0.0
              - 2021-09-24 00:00:00: 0.0
              - 2021-09-25 00:00:00: 0.0
              - 2021-09-26 00:00:00: 0.0
              - 2021-09-27 00:00:00: 0.18144735861574235
              - 2021-09-28 00:00:00: 0.002687590963517561
              - 2021-09-29 00:00:00: -0.055546851960250554
              - 2021-09-30 00:00:00: -0.0028651625067811493
              - 2021-10-01 00:00:00: -0.391190113212072
              - 2021-10-02 00:00:00: -0.009675622304836207
              - 2021-10-03 00:00:00: -0.06497002781457528
              - 2021-10-04 00:00:00: -0.00860971025531998
              - 2021-10-05 00:00:00: 0.0
              - 2021-10-06 00:00:00: 0.0
              - 2021-10-07 00:00:00: 0.0
              - 2021-10-08 00:00:00: 0.0
              - 2021-10-09 00:00:00: 0.0
              - 2021-10-10 00:00:00: 0.0
              - 2021-10-11 00:00:00: 0.0
              - 2021-10-12 00:00:00: 0.0
              - 2021-10-13 00:00:00: 0.0
              - 2021-10-14 00:00:00: 0.0
              - 2021-10-15 00:00:00: 0.0
              - 2021-10-16 00:00:00: 0.0
              - 2021-10-17 00:00:00: 0.0
              - 2021-10-18 00:00:00: 0.0
              - 2021-10-19 00:00:00: 0.0
              - 2021-10-20 00:00:00: 0.0
              - 2021-10-21 00:00:00: 0.0
              - 2021-10-22 00:00:00: 0.0
              - 2021-10-23 00:00:00: 0.0
              - 2021-10-24 00:00:00: 0.0
              - 2021-10-25 00:00:00: 0.0
              - 2021-10-26 00:00:00: 0.0
              - 2021-10-27 00:00:00: 0.0
              - 2021-10-28 00:00:00: 0.0
              - 2021-10-29 00:00:00: 0.0
              - 2021-10-30 00:00:00: 0.0
              - 2021-10-31 00:00:00: 0.0
              - 2021-11-01 00:00:00: 0.0
              - 2021-11-02 00:00:00: 0.0
              - 2021-11-03 00:00:00: 0.0
              - 2021-11-04 00:00:00: 0.0
              - 2021-11-05 00:00:00: 0.0
              - 2021-11-06 00:00:00: 0.0
              - 2021-11-07 00:00:00: 0.0
              - 2021-11-08 00:00:00: 0.0
              - 2021-11-09 00:00:00: 0.0
              - 2021-11-10 00:00:00: 0.0
              - 2021-11-11 00:00:00: 0.0
              - 2021-11-12 00:00:00: 0.0
              - 2021-11-13 00:00:00: 0.0
              - 2021-11-14 00:00:00: 0.0
              - 2021-11-15 00:00:00: 0.0
              - 2021-11-16 00:00:00: 0.0
              - 2021-11-17 00:00:00: 0.0
              - 2021-11-18 00:00:00: 0.0
              - 2021-11-19 00:00:00: 0.0
              - 2021-11-20 00:00:00: 0.0
              - 2021-11-21 00:00:00: 0.0
              - 2021-11-22 00:00:00: 0.0
              - 2021-11-23 00:00:00: 0.0
              - 2021-11-24 00:00:00: 0.0
              - 2021-11-25 00:00:00: 0.0
              - 2021-11-26 00:00:00: 0.0
              - 2021-11-27 00:00:00: 0.0
              - 2021-11-28 00:00:00: 0.0
              - 2021-11-29 00:00:00: 0.0
              - 2021-11-30 00:00:00: 0.0
              - 2021-12-01 00:00:00: 0.0
              - 2021-12-02 00:00:00: 0.0
              - 2021-12-03 00:00:00: 0.0
              - 2021-12-04 00:00:00: 0.0
              - 2021-12-05 00:00:00: 0.0
              - 2021-12-06 00:00:00: 0.0
              - 2021-12-07 00:00:00: 0.0
              - 2021-12-08 00:00:00: 0.0
              - 2021-12-09 00:00:00: 0.0
              - 2021-12-10 00:00:00: 0.0
              - 2021-12-11 00:00:00: 0.0
              - 2021-12-12 00:00:00: 0.0
              - 2021-12-13 00:00:00: 0.0
              - 2021-12-14 00:00:00: 0.0
              - 2021-12-15 00:00:00: 0.0
              - 2021-12-16 00:00:00: 0.0
              - 2021-12-17 00:00:00: 0.0
              - 2021-12-18 00:00:00: 0.0
              - 2021-12-19 00:00:00: 0.0
              - 2021-12-20 00:00:00: -0.03181634194935645
              - 2021-12-21 00:00:00: -0.01999809049296819
              - 2021-12-22 00:00:00: 0.07768450287001527
              - 2021-12-23 00:00:00: -0.00850016161979994
              - 2021-12-24 00:00:00: 0.13223105106622612
              - 2021-12-25 00:00:00: -0.01152885478356902
              - 2021-12-26 00:00:00: 0.0453109090372219
              - 2021-12-27 00:00:00: -0.0028319820120360495
              - 2021-12-28 00:00:00: 0.0
              - 2021-12-29 00:00:00: 0.0
              - 2021-12-30 00:00:00: 0.0
              - 2021-12-31 00:00:00: 0.0
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - positions:
              - Datetime: ETH-USD, ETH_GTrends, cash
              - 2018-01-01: 0.0, 0.0, 10000.0
              - 2018-01-02: 0.0, 0.0, 10000.0
              - 2018-01-03: 0.0, 0.0, 10000.0
              - 2018-01-04: 0.0, 0.0, 10000.0
              - 2018-01-05: 0.0, 0.0, 10000.0
              - 2018-01-06: 0.0, 0.0, 10000.0
              - 2018-01-07: 0.0, 0.0, 10000.0
              - 2018-01-08: 0.0, 0.0, 10000.0
              - 2018-01-09: 0.0, 0.0, 10000.0
              - 2018-01-10: 0.0, 0.0, 10000.0
              - 2018-01-11: 0.0, 0.0, 10000.0
              - 2018-01-12: 0.0, 0.0, 10000.0
              - 2018-01-13: 0.0, 0.0, 10000.0
              - 2018-01-14: 0.0, 0.0, 10000.0
              - 2018-01-15: 0.0, 0.0, 10000.0
              - 2018-01-16: 0.0, 0.0, 10000.0
              - 2018-01-17: 0.0, 0.0, 10000.0
              - 2018-01-18: 0.0, 0.0, 10000.0
              - 2018-01-19: 0.0, 0.0, 10000.0
              - 2018-01-20: 0.0, 0.0, 10000.0
              - 2018-01-21: 0.0, 0.0, 10000.0
              - 2018-01-22: 0.0, 0.0, 10000.0
              - 2018-01-23: 0.0, 0.0, 10000.0
              - 2018-01-24: 0.0, 0.0, 10000.0
              - 2018-01-25: 0.0, 0.0, 10000.0
              - 2018-01-26: 0.0, 0.0, 10000.0
              - 2018-01-27: 0.0, 0.0, 10000.0
              - 2018-01-28: 0.0, 0.0, 10000.0
              - 2018-01-29: 0.0, 0.0, 10000.0
              - 2018-01-30: 0.0, 0.0, 10000.0
              - 2018-01-31: 0.0, 0.0, 10000.0
              - 2018-02-01: 0.0, 0.0, 10000.0
              - 2018-02-02: 0.0, 0.0, 10000.0
              - 2018-02-03: 0.0, 0.0, 10000.0
              - 2018-02-04: 0.0, 0.0, 10000.0
              - 2018-02-05: 0.0, 0.0, 10000.0
              - 2018-02-06: 0.0, 0.0, 10000.0
              - 2018-02-07: 0.0, 0.0, 10000.0
              - 2018-02-08: 0.0, 0.0, 10000.0
              - 2018-02-09: 0.0, 0.0, 10000.0
              - 2018-02-10: 0.0, 0.0, 10000.0
              - 2018-02-11: 0.0, 0.0, 10000.0
              - 2018-02-12: 0.0, 0.0, 10000.0
              - 2018-02-13: 0.0, 0.0, 10000.0
              - 2018-02-14: 0.0, 0.0, 10000.0
              - 2018-02-15: 0.0, 0.0, 10000.0
              - 2018-02-16: 0.0, 0.0, 10000.0
              - 2018-02-17: 0.0, 0.0, 10000.0
              - 2018-02-18: 0.0, 0.0, 10000.0
              - 2018-02-19: 0.0, 0.0, 10000.0
              - 2018-02-20: 0.0, 0.0, 10000.0
              - 2018-02-21: 0.0, 0.0, 10000.0
              - 2018-02-22: 0.0, 0.0, 10000.0
              - 2018-02-23: 0.0, 0.0, 10000.0
              - 2018-02-24: 0.0, 0.0, 10000.0
              - 2018-02-25: 0.0, 0.0, 10000.0
              - 2018-02-26: 0.0, 0.0, 10000.0
              - 2018-02-27: 0.0, 0.0, 10000.0
              - 2018-02-28: 0.0, 0.0, 10000.0
              - 2018-03-01: 0.0, 0.0, 10000.0
              - 2018-03-02: 0.0, 0.0, 10000.0
              - 2018-03-03: 0.0, 0.0, 10000.0
              - 2018-03-04: 0.0, 0.0, 10000.0
              - 2018-03-05: 0.0, 0.0, 10000.0
              - 2018-03-06: 0.0, 0.0, 10000.0
              - 2018-03-07: 0.0, 0.0, 10000.0
              - 2018-03-08: 0.0, 0.0, 10000.0
              - 2018-03-09: 0.0, 0.0, 10000.0
              - 2018-03-10: 0.0, 0.0, 10000.0
              - 2018-03-11: 0.0, 0.0, 10000.0
              - 2018-03-12: -69983.0, 0.0, 82368.559
              - 2018-03-13: 0.0, 0.0, 12483.743999999993
              - 2018-03-14: -61429.0, 0.0, 81536.62199999999
              - 2018-03-15: 0.0, 0.0, 19991.137999999988
              - 2018-03-16: -60166.99999999999, 0.0, 81107.95999999999
              - 2018-03-17: 0.0, 0.0, 20879.79199999999
              - 2018-03-18: -53864.0, 0.0, 75988.62799999998
              - 2018-03-19: 0.0, 0.0, 21270.964999999982
              - 2018-03-20: 0.0, 0.0, 21270.964999999982
              - 2018-03-21: 0.0, 0.0, 21270.964999999982
              - 2018-03-22: 0.0, 0.0, 21270.964999999982
              - 2018-03-23: 0.0, 0.0, 21270.964999999982
              - 2018-03-24: 0.0, 0.0, 21270.964999999982
              - 2018-03-25: 0.0, 0.0, 21270.964999999982
              - 2018-03-26: 0.0, 0.0, 21270.964999999982
              - 2018-03-27: 0.0, 0.0, 21270.964999999982
              - 2018-03-28: 0.0, 0.0, 21270.964999999982
              - 2018-03-29: 0.0, 0.0, 21270.964999999982
              - 2018-03-30: 0.0, 0.0, 21270.964999999982
              - 2018-03-31: 0.0, 0.0, 21270.964999999982
              - 2018-04-01: 0.0, 0.0, 21270.964999999982
              - 2018-04-02: 0.0, 0.0, 21270.964999999982
              - 2018-04-03: 0.0, 0.0, 21270.964999999982
              - 2018-04-04: 0.0, 0.0, 21270.964999999982
              - 2018-04-05: 0.0, 0.0, 21270.964999999982
              - 2018-04-06: 0.0, 0.0, 21270.964999999982
              - 2018-04-07: 0.0, 0.0, 21270.964999999982
              - 2018-04-08: 0.0, 0.0, 21270.964999999982
              - 2018-04-09: 0.0, 0.0, 21270.964999999982
              - 2018-04-10: 0.0, 0.0, 21270.964999999982
              - 2018-04-11: 0.0, 0.0, 21270.964999999982
              - 2018-04-12: 0.0, 0.0, 21270.964999999982
              - 2018-04-13: 0.0, 0.0, 21270.964999999982
              - 2018-04-14: 0.0, 0.0, 21270.964999999982
              - 2018-04-15: 0.0, 0.0, 21270.964999999982
              - 2018-04-16: -51115.0, 0.0, 74424.758
              - 2018-04-17: 0.0, 0.0, 23259.644
              - 2018-04-18: -52479.0, 0.0, 73540.313
              - 2018-04-19: 0.0, 0.0, 21083.908999999996
              - 2018-04-20: -61572.0, 0.0, 77826.11
              - 2018-04-21: 0.0, 0.0, 16164.51
              - 2018-04-22: -62186.0, 0.0, 76715.898
              - 2018-04-23: 0.0, 0.0, 14533.777999999993
              - 2018-04-24: 0.0, 0.0, 14533.777999999993
              - 2018-04-25: 0.0, 0.0, 14533.777999999993
              - 2018-04-26: 0.0, 0.0, 14533.777999999993
              - 2018-04-27: 0.0, 0.0, 14533.777999999993
              - 2018-04-28: 0.0, 0.0, 14533.777999999993
              - 2018-04-29: 0.0, 0.0, 14533.777999999993
              - 2018-04-30: 0.0, 0.0, 14533.777999999993
              - 2018-05-01: 0.0, 0.0, 14533.777999999993
              - 2018-05-02: 0.0, 0.0, 14533.777999999993
              - 2018-05-03: 0.0, 0.0, 14533.777999999993
              - 2018-05-04: 0.0, 0.0, 14533.777999999993
              - 2018-05-05: 0.0, 0.0, 14533.777999999993
              - 2018-05-06: 0.0, 0.0, 14533.777999999993
              - 2018-05-07: 0.0, 0.0, 14533.777999999993
              - 2018-05-08: 0.0, 0.0, 14533.777999999993
              - 2018-05-09: 0.0, 0.0, 14533.777999999993
              - 2018-05-10: 0.0, 0.0, 14533.777999999993
              - 2018-05-11: 0.0, 0.0, 14533.777999999993
              - 2018-05-12: 0.0, 0.0, 14533.777999999993
              - 2018-05-13: 0.0, 0.0, 14533.777999999993
              - 2018-05-14: 0.0, 0.0, 14533.777999999993
              - 2018-05-15: 0.0, 0.0, 14533.777999999993
              - 2018-05-16: 0.0, 0.0, 14533.777999999993
              - 2018-05-17: 0.0, 0.0, 14533.777999999993
              - 2018-05-18: 0.0, 0.0, 14533.777999999993
              - 2018-05-19: 0.0, 0.0, 14533.777999999993
              - 2018-05-20: 0.0, 0.0, 14533.777999999993
              - 2018-05-21: 0.0, 0.0, 14533.777999999993
              - 2018-05-22: 0.0, 0.0, 14533.777999999993
              - 2018-05-23: 0.0, 0.0, 14533.777999999993
              - 2018-05-24: 0.0, 0.0, 14533.777999999993
              - 2018-05-25: 0.0, 0.0, 14533.777999999993
              - 2018-05-26: 0.0, 0.0, 14533.777999999993
              - 2018-05-27: 0.0, 0.0, 14533.777999999993
              - 2018-05-28: -51604.0, 0.0, 71780.47399999999
              - 2018-05-29: 0.0, 0.0, 20113.858999999986
              - 2018-05-30: -55959.0, 0.0, 76740.17599999999
              - 2018-05-31: 0.0, 0.0, 20834.325999999994
              - 2018-06-01: -58004.0, 0.0, 78643.45899999999
              - 2018-06-02: 0.0, 0.0, 20542.415999999994
              - 2018-06-03: -61833.00000000001, 0.0, 79609.29
              - 2018-06-04: 0.0, 0.0, 17603.345999999987
              - 2018-06-05: -60929.99999999999, 0.0, 76885.00499999999
              - 2018-06-06: 0.0, 0.0, 15797.97899999999
              - 2018-06-07: -60519.00000000001, 0.0, 76506.20999999999
              - 2018-06-08: 0.0, 0.0, 15901.665999999985
              - 2018-06-09: -59755.99999999999, 0.0, 75932.57499999998
              - 2018-06-10: 0.0, 0.0, 16439.140999999974
              - 2018-06-11: 0.0, 0.0, 16439.140999999974
              - 2018-06-12: 0.0, 0.0, 16439.140999999974
              - 2018-06-13: 0.0, 0.0, 16439.140999999974
              - 2018-06-14: 0.0, 0.0, 16439.140999999974
              - 2018-06-15: 0.0, 0.0, 16439.140999999974
              - 2018-06-16: 0.0, 0.0, 16439.140999999974
              - 2018-06-17: 0.0, 0.0, 16439.140999999974
              - 2018-06-18: -51889.0, 0.0, 66327.20299999998
              - 2018-06-19: 0.0, 0.0, 14373.30099999998
              - 2018-06-20: -53627.0, 0.0, 68170.44999999998
              - 2018-06-21: 0.0, 0.0, 14471.804999999975
              - 2018-06-22: -46582.0, 0.0, 67138.08599999998
              - 2018-06-23: 0.0, 0.0, 20464.45899999998
              - 2018-06-24: -45767.0, 0.0, 67893.98199999997
              - 2018-06-25: 0.0, 0.0, 22254.387999999974
              - 2018-06-26: 0.0, 0.0, 22254.387999999974
              - 2018-06-27: 0.0, 0.0, 22254.387999999974
